"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","RT","boundary","tau","beta","drift_con","gain","loss","update","decay"
"200002",75,3,4,NA,FALSE,21,0,0,0.243928320367656,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",76,3,1,NA,FALSE,21,0,0,0.963855282565476,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",77,3,4,NA,FALSE,21,0,0,1.56257879679721,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",78,3,1,NA,FALSE,21,1,100,0.388196233642834,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",79,3,4,NA,FALSE,21,1,50,0.423816945168686,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",80,3,4,NA,FALSE,21,0,0,0.167030519836333,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",81,4,1,NA,FALSE,21,1,100,0.966455878211111,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",82,4,4,NA,FALSE,21,1,50,0.575843412320083,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",83,4,2,NA,FALSE,21,0,0,0.345550754225524,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",84,4,1,NA,FALSE,21,0,0,0.473492825671507,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",85,4,4,NA,FALSE,21,1,50,0.256761012914894,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",86,4,4,NA,FALSE,21,1,50,1.11356923519176,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",87,4,2,NA,FALSE,21,1,100,0.239737034550486,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",88,4,2,NA,FALSE,21,1,100,0.303034674995051,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",89,4,3,NA,FALSE,21,1,0,0.119055094591761,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
"200002",90,4,1,NA,FALSE,21,1,100,0.568609653220103,1.404005,0.05751165,0.568576,-0.575262,0.353264,0.910239,0.411138,0.3819815
