"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","gain","loss","con","update"
"202197",30,1,2,NA,FALSE,51,1,100,0.1976645,4.322285,-2.16466,0.131463
"202197",31,1,2,NA,FALSE,51,0,0,0.1976645,4.322285,-2.16466,0.131463
"202197",32,1,2,NA,FALSE,51,0,0,0.1976645,4.322285,-2.16466,0.131463
"202197",33,1,2,NA,FALSE,51,1,100,0.1976645,4.322285,-2.16466,0.131463
"202197",34,1,3,NA,FALSE,51,1,-25,0.1976645,4.322285,-2.16466,0.131463
"202197",35,1,3,NA,FALSE,51,0,0,0.1976645,4.322285,-2.16466,0.131463
"202197",36,1,3,NA,FALSE,51,1,0,0.1976645,4.322285,-2.16466,0.131463
"202197",37,1,4,NA,FALSE,51,0,0,0.1976645,4.322285,-2.16466,0.131463
"202197",38,1,4,NA,FALSE,51,1,50,0.1976645,4.322285,-2.16466,0.131463
"202197",39,1,4,NA,FALSE,51,1,-200,0.1976645,4.322285,-2.16466,0.131463
"202197",40,1,1,NA,FALSE,51,0,0,0.1976645,4.322285,-2.16466,0.131463
"202197",41,2,1,NA,FALSE,51,0,0,0.1976645,4.322285,-2.16466,0.131463
"202197",42,2,4,NA,FALSE,51,1,50,0.1976645,4.322285,-2.16466,0.131463
"202197",43,2,2,NA,FALSE,51,0,0,0.1976645,4.322285,-2.16466,0.131463
"202197",44,2,3,NA,FALSE,51,0,0,0.1976645,4.322285,-2.16466,0.131463
"202197",45,2,3,NA,FALSE,51,0,0,0.1976645,4.322285,-2.16466,0.131463
"202197",46,2,2,NA,FALSE,51,0,0,0.1976645,4.322285,-2.16466,0.131463
"202197",47,2,1,NA,FALSE,51,0,0,0.1976645,4.322285,-2.16466,0.131463
"202197",48,2,4,NA,FALSE,51,0,0,0.1976645,4.322285,-2.16466,0.131463
"202197",49,2,3,NA,FALSE,51,1,50,0.1976645,4.322285,-2.16466,0.131463
"202197",50,2,4,NA,FALSE,51,0,0,0.1976645,4.322285,-2.16466,0.131463
