"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","RT","boundary","tau","beta","drift_con","wgt_pun","wgt_rew","update"
"200952",26,1,4,NA,FALSE,29,1,50,0.773070999778992,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",27,1,3,NA,FALSE,29,0,0,1.67841686855641,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",28,1,3,NA,FALSE,29,0,0,0.620118808679786,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",29,1,4,NA,FALSE,29,0,0,0.855856025919037,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",30,1,2,NA,FALSE,29,1,100,0.366481862301195,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",31,1,2,NA,FALSE,29,0,0,0.923964771550813,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",32,1,4,NA,FALSE,29,1,50,1.24988232651629,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",33,1,4,NA,FALSE,29,0,0,0.592412261728714,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",34,1,2,NA,FALSE,29,0,0,0.683079168452756,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",35,1,1,NA,FALSE,29,0,0,0.4446595033071,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",36,1,3,NA,FALSE,29,1,50,1.91826580480283,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",37,1,4,NA,FALSE,29,0,0,0.469213696906293,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",38,1,2,NA,FALSE,29,0,0,0.52114874880452,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",39,1,3,NA,FALSE,29,1,0,0.330110598331374,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",40,1,1,NA,FALSE,29,0,0,0.429159756641908,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",41,2,2,NA,FALSE,29,0,0,1.08017654451857,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",42,2,2,NA,FALSE,29,1,100,0.448399867908387,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",43,2,2,NA,FALSE,29,0,0,1.08289809743876,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",44,2,4,NA,FALSE,29,1,50,0.908580961388471,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",45,2,1,NA,FALSE,29,0,0,1.04295666600914,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",46,2,1,NA,FALSE,29,0,0,0.618542965589086,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",47,2,3,NA,FALSE,29,1,50,0.650223766228419,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",48,2,4,NA,FALSE,29,1,50,1.02235933753355,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",49,2,2,NA,FALSE,29,0,0,1.10483835159418,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",50,2,1,NA,FALSE,29,0,0,1.16723558119256,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",51,2,2,NA,FALSE,29,1,100,0.670445972220517,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",52,2,4,NA,FALSE,29,0,0,0.537081945814683,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",53,2,3,NA,FALSE,29,1,50,0.507718252233029,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",54,2,4,NA,FALSE,29,1,50,0.286814120633179,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",55,2,4,NA,FALSE,29,0,0,0.809790656029887,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",56,2,2,NA,FALSE,29,0,0,0.897129173525146,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",57,2,2,NA,FALSE,29,1,100,1.55253317511662,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",58,2,4,NA,FALSE,29,1,-200,0.37242436322678,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",59,2,1,NA,FALSE,29,0,0,0.684411646428106,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",60,2,2,NA,FALSE,29,1,100,0.475446968029779,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",61,3,4,NA,FALSE,29,1,50,0.39548293761911,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",62,3,4,NA,FALSE,29,1,50,1.53031048578989,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",63,3,1,NA,FALSE,29,0,0,0.347277420331038,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",64,3,4,NA,FALSE,29,1,50,0.428952627341175,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",65,3,1,NA,FALSE,29,1,100,0.600251889099338,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",66,3,2,NA,FALSE,29,1,100,2.17255730160623,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",67,3,1,NA,FALSE,29,0,0,1.07665125485858,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",68,3,1,NA,FALSE,29,0,0,0.47111803153663,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",69,3,3,NA,FALSE,29,0,0,0.443835812231491,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",70,3,3,NA,FALSE,29,1,-25,0.512597007458036,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",71,3,2,NA,FALSE,29,1,100,1.709403888912,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",72,3,3,NA,FALSE,29,1,0,0.511296028600602,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",73,3,2,NA,FALSE,29,0,0,0.493658636332088,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",74,3,1,NA,FALSE,29,0,0,0.66328981899786,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",75,3,4,NA,FALSE,29,0,0,1.79795346414242,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",76,3,3,NA,FALSE,29,1,50,0.908590579693985,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",77,3,1,NA,FALSE,29,0,0,1.92096873409341,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",78,3,3,NA,FALSE,29,1,0,0.398381707136082,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",79,3,2,NA,FALSE,29,0,0,0.664458841834528,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",80,3,1,NA,FALSE,29,0,0,0.582787474684065,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",81,4,2,NA,FALSE,29,0,0,2.49392339341163,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",82,4,2,NA,FALSE,29,0,0,0.569869042052052,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",83,4,2,NA,FALSE,29,0,0,0.723988427921324,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",84,4,1,NA,FALSE,29,0,0,1.66142325401928,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",85,4,4,NA,FALSE,29,1,50,0.492191190847736,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",86,4,2,NA,FALSE,29,1,100,0.553330294242028,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",87,4,3,NA,FALSE,29,1,50,0.469531827228259,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",88,4,3,NA,FALSE,29,1,0,0.744990949157809,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",89,4,4,NA,FALSE,29,1,50,1.27756508278726,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",90,4,4,NA,FALSE,29,0,0,2.83383033107159,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",91,4,1,NA,FALSE,29,1,100,0.403789327985386,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",92,4,3,NA,FALSE,29,1,0,0.396838896143071,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",93,4,2,NA,FALSE,29,0,0,0.468168087436444,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",94,4,4,NA,FALSE,29,1,50,0.455554349707217,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",95,4,3,NA,FALSE,29,0,0,0.658511861589477,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",96,4,3,NA,FALSE,29,1,50,0.816165529731299,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",97,4,4,NA,FALSE,29,1,50,0.451055140964833,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",98,4,4,NA,FALSE,29,1,50,1.49847364753303,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",99,4,1,NA,FALSE,29,0,0,0.514663093171937,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",100,4,4,NA,FALSE,29,1,-200,0.498169031004026,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",101,5,4,NA,FALSE,29,0,0,0.743898792719103,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",102,5,3,NA,FALSE,29,1,-25,0.506167420312392,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",103,5,1,NA,FALSE,29,1,-250,0.474808226906981,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",104,5,4,NA,FALSE,29,1,50,0.729502762793747,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",105,5,1,NA,FALSE,29,0,0,1.14409392714787,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",106,5,4,NA,FALSE,29,1,50,1.01814295062354,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",107,5,2,NA,FALSE,29,0,0,0.693952037122397,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",108,5,3,NA,FALSE,29,1,50,1.84810619009198,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",109,5,3,NA,FALSE,29,0,0,1.19691175425456,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",110,5,1,NA,FALSE,29,0,0,1.01170815257542,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",111,5,3,NA,FALSE,29,0,0,0.908323396155014,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",112,5,1,NA,FALSE,29,0,0,2.03592224078687,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",113,5,1,NA,FALSE,29,0,0,1.68852134301728,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",114,5,3,NA,FALSE,29,1,50,1.22360789805315,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",115,5,2,NA,FALSE,29,0,0,0.938539582882915,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",116,5,1,NA,FALSE,29,1,-250,0.416359335033734,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",117,5,1,NA,FALSE,29,0,0,1.59272552211448,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",118,5,3,NA,FALSE,29,1,50,2.70793509100649,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",119,5,3,NA,FALSE,29,1,50,0.862114791531178,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200952",120,5,3,NA,FALSE,29,0,0,1.17288228961729,1.81808,0.2285925,0.604562,-1.804705,0.2615325,0.0632963,0.0580203
"200955",1,0,4,1,TRUE,94,1,50,0.151218302007501,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",2,0,3,0,TRUE,94,0,0,0.220918696089257,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",3,0,2,1,TRUE,94,1,100,0.0996324306471463,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",4,0,3,1,TRUE,94,1,50,0.623183824624989,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",5,0,3,0,TRUE,94,0,0,0.169949868139526,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",6,0,2,1,TRUE,94,1,100,0.116420105628661,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",7,0,2,0,TRUE,94,0,0,0.171174340081326,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",8,0,4,1,TRUE,94,1,50,0.425359739563287,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",9,0,2,0,TRUE,94,0,0,0.182104378149286,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",10,0,1,1,TRUE,94,1,-250,0.151242235304256,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",11,0,4,1,TRUE,94,1,50,0.283573140098184,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",12,0,1,0,TRUE,94,0,0,0.134404713018237,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",13,0,4,1,TRUE,94,1,-200,0.229181113980436,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",14,0,3,1,TRUE,94,1,-25,0.808834232999141,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",15,0,2,0,TRUE,94,0,0,0.277559168184958,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",16,0,4,1,TRUE,94,1,50,0.692060198756584,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",17,0,3,1,TRUE,94,1,50,0.982988782378158,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",18,0,1,1,TRUE,94,1,100,0.158951131452177,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",19,0,1,1,TRUE,94,1,-250,0.170748789305827,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",20,0,1,0,TRUE,94,0,0,0.176189621750507,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",21,1,1,NA,FALSE,94,0,0,0.217633646485393,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",22,1,1,NA,FALSE,94,0,0,0.275056731207902,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",23,1,3,NA,FALSE,94,1,-25,0.577713681161137,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",24,1,1,NA,FALSE,94,0,0,0.180305027840711,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",25,1,4,NA,FALSE,94,1,50,0.412623163665925,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",26,1,2,NA,FALSE,94,0,0,0.17293671742592,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",27,1,2,NA,FALSE,94,0,0,0.445189790942432,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",28,1,2,NA,FALSE,94,0,0,0.272812832679938,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",29,1,1,NA,FALSE,94,0,0,0.234625965826225,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",30,1,3,NA,FALSE,94,1,50,0.643798567328444,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",31,1,2,NA,FALSE,94,0,0,0.287859256677414,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",32,1,2,NA,FALSE,94,0,0,0.36508705225801,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",33,1,2,NA,FALSE,94,0,0,0.23071030398664,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",34,1,3,NA,FALSE,94,1,-25,0.897795882484384,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",35,1,4,NA,FALSE,94,0,0,0.302908497107057,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",36,1,1,NA,FALSE,94,0,0,0.422944119209602,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",37,1,4,NA,FALSE,94,0,0,0.592867471827595,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",38,1,3,NA,FALSE,94,1,50,0.303840144305842,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",39,1,2,NA,FALSE,94,0,0,0.203148701492871,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",40,1,2,NA,FALSE,94,0,0,0.251716404244655,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",41,2,3,NA,FALSE,94,1,50,0.265549677525198,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",42,2,4,NA,FALSE,94,1,50,0.228527254146577,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",43,2,4,NA,FALSE,94,0,0,3.36439613204468,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",44,2,1,NA,FALSE,94,0,0,0.410035659767723,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",45,2,2,NA,FALSE,94,0,0,0.566448128705128,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",46,2,4,NA,FALSE,94,1,50,0.520240454922747,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",47,2,2,NA,FALSE,94,0,0,0.432780970058177,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",48,2,2,NA,FALSE,94,0,0,0.516474230698836,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",49,2,2,NA,FALSE,94,1,100,0.490080450953403,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",50,2,4,NA,FALSE,94,1,50,0.202302287970561,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",51,2,1,NA,FALSE,94,0,0,0.210240984613899,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",52,2,3,NA,FALSE,94,1,0,0.485953714029719,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",53,2,2,NA,FALSE,94,0,0,0.803757065431251,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",54,2,3,NA,FALSE,94,1,50,0.264762647635739,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",55,2,4,NA,FALSE,94,0,0,0.485655621363376,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",56,2,1,NA,FALSE,94,0,0,0.373281939337881,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",57,2,2,NA,FALSE,94,0,0,0.285743685205629,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",58,2,2,NA,FALSE,94,1,100,0.556596998586458,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",59,2,1,NA,FALSE,94,1,100,0.131010900699556,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",60,2,3,NA,FALSE,94,0,0,0.751347399381451,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",61,3,1,NA,FALSE,94,0,0,0.562978472771141,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",62,3,2,NA,FALSE,94,0,0,0.485863364238647,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",63,3,2,NA,FALSE,94,1,100,1.11627643587856,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",64,3,4,NA,FALSE,94,1,50,0.912604132391569,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",65,3,2,NA,FALSE,94,1,100,0.659042790749118,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",66,3,3,NA,FALSE,94,0,0,0.179380760454124,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",67,3,2,NA,FALSE,94,1,-1150,0.362235419484284,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",68,3,4,NA,FALSE,94,1,-200,1.03158677026306,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",69,3,4,NA,FALSE,94,1,-200,0.346394978465467,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",70,3,1,NA,FALSE,94,0,0,0.287563378461054,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",71,3,1,NA,FALSE,94,0,0,0.525334824301298,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",72,3,4,NA,FALSE,94,1,50,0.164896122718242,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",73,3,2,NA,FALSE,94,0,0,0.408358119096133,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",74,3,4,NA,FALSE,94,1,50,0.465191530298518,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",75,3,2,NA,FALSE,94,0,0,0.621668565427201,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",76,3,1,NA,FALSE,94,1,100,0.246504512833489,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",77,3,1,NA,FALSE,94,0,0,1.01646488634843,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",78,3,2,NA,FALSE,94,0,0,0.546988814278155,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",79,3,2,NA,FALSE,94,0,0,0.508372983707572,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",80,3,4,NA,FALSE,94,0,0,0.484623553135418,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",81,4,3,NA,FALSE,94,0,0,0.236628773385301,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",82,4,2,NA,FALSE,94,1,100,0.272450280252949,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",83,4,4,NA,FALSE,94,1,50,0.484884517559076,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",84,4,3,NA,FALSE,94,1,50,0.53713793739703,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",85,4,4,NA,FALSE,94,0,0,1.22244844102273,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",86,4,3,NA,FALSE,94,0,0,0.682311733017855,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",87,4,4,NA,FALSE,94,1,50,0.602514397483598,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",88,4,3,NA,FALSE,94,0,0,0.503471138513703,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",89,4,4,NA,FALSE,94,1,50,0.216892046704734,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",90,4,3,NA,FALSE,94,1,50,0.31389551844645,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",91,4,4,NA,FALSE,94,1,50,0.233459552761794,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",92,4,3,NA,FALSE,94,1,0,0.215620229163804,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",93,4,2,NA,FALSE,94,0,0,0.550216462820429,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",94,4,3,NA,FALSE,94,1,-25,0.602247728715543,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",95,4,1,NA,FALSE,94,1,100,0.146582825629654,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",96,4,1,NA,FALSE,94,1,100,0.562568576347179,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",97,4,3,NA,FALSE,94,1,0,1.54015799416354,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
"200955",98,4,1,NA,FALSE,94,1,100,0.237183792203221,1.48887,0.08857915,0.6410495,-1.38087,0.383801,0.2051565,0.08786515
