"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"tau",190,0.2621535,0.255271,"group",-0.00688250000000001,-0.0262537025063561
"beta",190,0.541304,0.5605995,"group",0.0192954999999999,0.0356463281261545
"drift_con",190,0.501245,-0.477683,"group",-0.978928,-1.95299304731219
"gain",190,2.29732,2.09484,"group",-0.20248,-0.0881374819354726
"loss",190,2.664665,3.627265,"group",0.9626,0.36124616039915
"mag",190,0.1700745,0.202621,"group",0.0325465,0.191366136604841
"update",190,0.08558075,0.105856,"group",0.02027525,0.236913675096327
"decay",190,0.3280745,0.509653,"group",0.1815785,0.553467276487505
"boundary",191,1.78098,1.662435,"group",-0.118545,-0.0665616682949837
"tau",191,0.271214,0.2709445,"group",-0.000269499999999978,-0.000993680267242761
"beta",191,0.5619775,0.5284155,"group",-0.0335620000000001,-0.0597212521853635
"drift_con",191,-0.1484015,-0.0517101,"group",0.0966914,0.65155271341597
"gain",191,3.37687,2.49107,"group",-0.8858,-0.262313917918072
"loss",191,4.151065,4.352225,"group",0.20116,0.0484598530738497
"mag",191,0.167698,0.1999265,"group",0.0322285,0.192181779150616
"update",191,0.1676205,0.1367455,"group",-0.030875,-0.184195847166665
"decay",191,0.1669245,0.12144,"group",-0.0454845,-0.272485464985667
"boundary",192,1.634625,1.61194,"group",-0.0226850000000001,-0.0138778007188193
"tau",192,0.2210175,0.2032895,"group",-0.017728,-0.0802108430327914
"beta",192,0.499145,0.5318295,"group",0.0326844999999999,0.0654809724629115
"drift_con",192,-0.3137665,0.06550115,"group",0.37926765,1.20875762708893
"gain",192,3.581865,3.173585,"group",-0.40828,-0.11398531212092
"loss",192,3.352615,2.336685,"group",-1.01593,-0.303026145262728
"mag",192,0.2014025,0.2361705,"group",0.034768,0.172629436079493
"update",192,0.1305885,0.0900598,"group",-0.0405287,-0.310354280813395
"decay",192,0.0777295,0.101831,"group",0.0241015,0.310068892762722
"boundary",193,1.700485,1.592075,"group",-0.10841,-0.0637524000505739
"tau",193,0.1799675,0.181593,"group",0.0016255,0.00903218636698294
"beta",193,0.696395,0.6790895,"group",-0.0173055000000002,-0.0248501209801911
"drift_con",193,0.649108,0.457245,"group",-0.191863,-0.295579472137148
"gain",193,3.40162,3.370595,"group",-0.0310250000000005,-0.00912065427649194
"loss",193,0.919948,1.553225,"group",0.633277,0.688383473848522
"mag",193,0.140334,0.152921,"group",0.012587,0.0896931606025624
"update",193,0.06657605,0.07805155,"group",0.0114755,0.172366789558708
"decay",193,0.2083535,0.135615,"group",-0.0727385,-0.349111006054614
"boundary",194,2.00951,2.060235,"group",0.0507249999999995,0.0252424720454237
"tau",194,0.217586,0.180974,"group",-0.036612,-0.16826450231173
