"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"gain",163,0.5810345,0.6025495,"group",0.0215150000000001,0.0370287822840125
"loss",163,0.878086,0.7457345,"group",-0.1323515,-0.150727263616548
"mag",163,0.1208375,0.120164,"group",-0.000673500000000007,-0.0055736009103135
"retend",163,0.874584,0.8824805,"group",0.00789649999999997,0.00902886400848858
"boundary",164,1.67763,1.529685,"group",-0.147945,-0.0881869065288532
"tau",164,0.1001705,0.05697935,"group",-0.04319115,-0.431176344332912
"beta",164,0.621702,0.562556,"group",-0.0591459999999999,-0.0951356115952658
"drift_con",164,-3.323455,-0.777708,"group",2.545747,0.765994123585245
"gain",164,2.49597,0.701717,"group",-1.794253,-0.718860002323746
"loss",164,5.00336,1.140535,"group",-3.862825,-0.772046184963704
"mag",164,0.27937,0.1298235,"group",-0.1495465,-0.535299065755092
"retend",164,0.315106,0.441401,"group",0.126295,0.400801635005363
"boundary",165,1.613115,1.67407,"group",0.0609549999999999,0.0377871385487085
"tau",165,0.3794,0.341844,"group",-0.0375559999999999,-0.0989878755930415
"beta",165,0.6523085,0.6131385,"group",-0.0391699999999999,-0.0600482747043767
"drift_con",165,-0.84109,-0.363834,"group",0.477256,0.567425602492004
"gain",165,0.706247,0.556678,"group",-0.149569,-0.21178001464077
"loss",165,4.70183,2.391275,"group",-2.310555,-0.49141610819617
"mag",165,0.1721255,0.123874,"group",-0.0482515,-0.280327435504908
"retend",165,0.679573,0.767249,"group",0.0876760000000001,0.12901630877036
"boundary",166,1.320315,1.28536,"group",-0.0349549999999998,-0.0264747427697177
"tau",166,0.2067305,0.1973895,"group",-0.00934099999999999,-0.0451844309378635
"beta",166,0.5588085,0.4848935,"group",-0.0739150000000001,-0.132272504802629
"drift_con",166,-1.0469,-0.646156,"group",0.400744,0.382791097526029
"gain",166,0.5563505,0.6285925,"group",0.072242,0.12984979792415
"loss",166,4.335855,2.508125,"group",-1.82773,-0.421538543147776
"mag",166,0.1251575,0.1314265,"group",0.00626900000000002,0.0500888880011188
"retend",166,0.3994955,0.3062195,"group",-0.093276,-0.233484482303305
"boundary",167,1.72597,1.586205,"group",-0.139765,-0.0809776531457673
"tau",167,0.1592245,0.168351,"group",0.00912650000000001,0.0573184403154038
"beta",167,0.5668765,0.5452255,"group",-0.021651,-0.0381935042288752
"drift_con",167,-1.00508,-0.6377885,"group",0.3672915,0.3654350897441
"gain",167,0.68632,0.6002895,"group",-0.0860305000000001,-0.125350419629328
"loss",167,4.418625,1.830045,"group",-2.58858,-0.585833828396843
"mag",167,0.1540825,0.124862,"group",-0.0292205,-0.18964191261175
"retend",167,0.170718,0.358588,"group",0.18787,1.10046978057381
"boundary",168,1.54969,1.463525,"group",-0.086165,-0.055601442869219
"tau",168,0.312331,0.3128415,"group",0.000510499999999969,0.00163448392890866
"beta",168,0.459987,0.453049,"group",-0.00693799999999994,-0.0150830349553356
"drift_con",168,-0.225193,-0.0699834,"group",0.1552096,0.689229238919505
"gain",168,0.6572795,0.73168,"group",0.0744005,0.113194615076235
"loss",168,0.879213,0.681341,"group",-0.197872,-0.22505581696358
"mag",168,0.1222505,0.123483,"group",0.00123250000000001,0.0100817583568166
"retend",168,0.8965375,0.8603695,"group",-0.036168,-0.0403418708085272
"boundary",169,1.87435,1.690695,"group",-0.183655,-0.0979833008776375
"tau",169,0.1154645,0.1336125,"group",0.018148,0.157173849971203
"beta",169,0.4780455,0.464895,"group",-0.0131505,-0.0275088877523165
