"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"gain",44,5.723465,0.914746,"group",-4.808719,-0.840176186977644
"loss",44,1.97947,0.95727,"group",-1.0222,-0.516400854774258
"mag",44,0.423589,0.1306935,"group",-0.2928955,-0.691461534647972
"retend",44,0.695394,0.786172,"group",0.0907779999999999,0.130541822333814
"con",45,-0.151474,-0.6447235,"group",-0.4932495,-3.25633111953206
"gain",45,0.630641,0.673844,"group",0.043203,0.0685064878433213
"loss",45,0.525506,1.099175,"group",0.573669,1.09165071378823
"mag",45,0.1011755,0.104666,"group",0.00349050000000001,0.034499458861088
"retend",45,0.9003415,0.5846235,"group",-0.315718,-0.350664719997912
"con",46,-0.2996575,0.794223,"group",1.0938805,3.65043591433553
"gain",46,5.751825,1.664785,"group",-4.08704,-0.71056403837043
"loss",46,1.619015,0.351821,"group",-1.267194,-0.782694416049265
"mag",46,0.2127875,0.1013255,"group",-0.111462,-0.523818363390707
"retend",46,0.794582,0.77188,"group",-0.022702,-0.0285709970777088
"con",47,-2.547345,-0.3071855,"group",2.2401595,0.879409542091864
"gain",47,1.543685,0.670882,"group",-0.872803,-0.565402267949744
"loss",47,4.84703,1.56293,"group",-3.2841,-0.677548932026416
"mag",47,0.2216885,0.1171065,"group",-0.104582,-0.471752030439107
"retend",47,0.659278,0.4090505,"group",-0.2502275,-0.379547778023838
"con",48,-0.492458,-0.237411,"group",0.255047,0.517906095545204
"gain",48,1.91182,0.793502,"group",-1.118318,-0.58494941992447
"loss",48,0.991534,2.165085,"group",1.173551,1.18357111304302
"mag",48,0.137826,0.131491,"group",-0.00633499999999998,-0.0459637513966884
"retend",48,0.7822925,0.410298,"group",-0.3719945,-0.475518428209397
"con",49,-3.055795,-0.927372,"group",2.128423,0.696520218142905
"gain",49,3.34021,0.503909,"group",-2.836301,-0.849138527218348
"loss",49,2.1749,3.88842,"group",1.71352,0.787861510874063
"mag",49,0.200439,0.131417,"group",-0.069022,-0.344354142656868
"retend",49,0.605588,0.2994975,"group",-0.3060905,-0.505443469817764
"con",50,-2.723945,-1.31872,"group",1.405225,0.515878624568411
"gain",50,3.06866,0.435019,"group",-2.633641,-0.858238123480607
"loss",50,5.00681,1.9463,"group",-3.06051,-0.611269451007727
"mag",50,0.3049165,0.1144745,"group",-0.190442,-0.624570989106854
"retend",50,0.252904,0.3621545,"group",0.1092505,0.43198407300794
"con",51,-1.16254,0.1120795,"group",1.2746195,1.09640915581399
"gain",51,6.0976,1.111715,"group",-4.985885,-0.817679906848596
"loss",51,1.4677,0.449101,"group",-1.018599,-0.694010356339852
"mag",51,0.296188,0.09279545,"group",-0.20339255,-0.686700845408997
"retend",51,0.8746445,0.8562045,"group",-0.01844,-0.021082851375616
"con",52,-0.544811,-0.269204,"group",0.275607,0.505876349780015
"gain",52,0.9332205,0.6237585,"group",-0.309462,-0.331606517430768
"loss",52,2.895755,1.29486,"group",-1.600895,-0.55284200493481
"mag",52,0.123658,0.113406,"group",-0.010252,-0.0829060796713515
"retend",52,0.78575,0.4944605,"group",-0.2912895,-0.370715240216354
"con",53,-0.531298,-0.04057335,"group",0.49072465,0.923633535228817
"gain",53,1.37807,0.9001895,"group",-0.4778805,-0.346775200098689
"loss",53,0.5551365,0.5693805,"group",0.014244,0.0256585542474689
"mag",53,0.121861,0.09907685,"group",-0.02278415,-0.186968349184727
"retend",53,0.891828,0.84961,"group",-0.0422180000000001,-0.0473387245074163
"con",54,-3.30126,-1.38985,"group",1.91141,0.578994081047842
"gain",54,5.08077,0.3991935,"group",-4.6815765,-0.921430511516955
"loss",54,4.882045,3.63596,"group",-1.246085,-0.255238327381251
"mag",54,0.5128325,0.137977,"group",-0.3748555,-0.730951139017125
"retend",54,0.630372,0.4269865,"group",-0.2033855,-0.32264361361228
"con",55,-0.1145585,0.5848175,"group",0.699376,6.10496820401803
"gain",55,1.55311,1.0494,"group",-0.50371,-0.324323454230544
"loss",55,1.319575,0.7613275,"group",-0.5582475,-0.423050982323854
