"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"beta",189,0.571596,0.533985,"group",-0.0376110000000001,-0.0657999706086118
"drift_con",189,-0.415626,-0.503391,"group",-0.087765,-0.211163401712116
"gain",189,0.221357,0.2225025,"group",0.00114549999999999,0.00517489846718194
"loss",189,2.26803,3.08006,"group",0.81203,0.358033182982588
"update",189,0.230856,0.1270565,"group",-0.1037995,-0.449628772914717
"decay",189,0.352668,0.3554165,"group",0.00274850000000004,0.00779344879603492
"boundary",190,1.88611,1.870815,"group",-0.0152950000000001,-0.00810928312770732
"tau",190,0.185049,0.2122215,"group",0.0271725,0.146839485757826
"beta",190,0.516021,0.5035525,"group",-0.0124685,-0.0241627763211187
"drift_con",190,-0.3079685,-0.396823,"group",-0.0888545000000001,-0.288518143901081
"gain",190,0.191393,0.171076,"group",-0.020317,-0.106153307592232
"loss",190,2.734065,3.07797,"group",0.343905,0.125785231880003
"update",190,0.1242235,0.09910115,"group",-0.02512235,-0.202235084343945
"decay",190,0.4801005,0.335446,"group",-0.1446545,-0.301300456883507
"boundary",191,1.68129,1.50327,"group",-0.17802,-0.105882982709705
"tau",191,0.07542835,0.0921373,"group",0.01670895,0.221520820752409
"beta",191,0.7070305,0.706612,"group",-0.000418499999999988,-0.000591912230094725
"drift_con",191,-0.7769985,-0.284972,"group",0.4920265,0.633239961209706
"gain",191,0.2235405,0.210676,"group",-0.0128645,-0.0575488558001795
"loss",191,3.91263,3.651145,"group",-0.261485,-0.0668310062541053
"update",191,0.2007395,0.163433,"group",-0.0373065,-0.185845336866935
"decay",191,0.5348385,0.4728295,"group",-0.062009,-0.115939671508315
"boundary",192,2.00982,1.66769,"group",-0.34213,-0.170229174751968
"tau",192,0.164517,0.159471,"group",-0.00504599999999999,-0.0306716023268112
"beta",192,0.6690785,0.6169285,"group",-0.0521499999999999,-0.0779430216334853
"drift_con",192,-0.224796,-0.06272005,"group",0.16207595,0.720991254292781
"gain",192,0.2491445,0.164706,"group",-0.0844385,-0.338913762896632
"loss",192,1.84784,1.620045,"group",-0.227795,-0.123276365919127
"update",192,0.1906395,0.229724,"group",0.0390845,0.205017847822723
"decay",192,0.08747555,0.0889435,"group",0.00146795,0.0167812605922454
"boundary",193,1.36358,1.26126,"group",-0.10232,-0.0750377682277534
"tau",193,0.0637968,0.06116655,"group",-0.00263025,-0.0412285569182153
"beta",193,0.6195485,0.553422,"group",-0.0661265000000001,-0.106733371156576
"drift_con",193,-0.325442,0.190336,"group",0.515778,1.58485382956103
"gain",193,0.2404925,0.164054,"group",-0.0764385,-0.317841512729087
"loss",193,0.5780325,0.8136475,"group",0.235615,0.40761548874847
"update",193,0.303913,0.274746,"group",-0.029167,-0.0959715444880607
"decay",193,0.06049355,0.07561865,"group",0.0151251,0.25002830880317
"boundary",194,1.721535,1.653955,"group",-0.0675800000000002,-0.0392556642763581
"tau",194,0.2209935,0.2398735,"group",0.01888,0.0854323769703634
"beta",194,0.567266,0.559379,"group",-0.00788699999999998,-0.0139035302662243
"drift_con",194,-0.280335,-0.234501,"group",0.045834,0.163497244368345
"gain",194,0.2084375,0.2019605,"group",-0.00647700000000001,-0.0310740629685158
"loss",194,3.09681,3.553255,"group",0.456445,0.14739199369674
"update",194,0.1217505,0.1116545,"group",-0.010096,-0.0829236840916465
"decay",194,0.4040845,0.3955985,"group",-0.00848599999999994,-0.0210005580515955
"boundary",195,1.502095,1.50987,"group",0.00777500000000009,0.00517610404135563
"tau",195,0.109641,0.114775,"group",0.005134,0.0468255488366578
"beta",195,0.565356,0.5845625,"group",0.0192065000000001,0.033972399691522
"drift_con",195,-0.9831115,-0.504708,"group",0.4784035,0.48662181248007
"gain",195,0.251395,0.199068,"group",-0.052327,-0.208146542293999
"loss",195,5.20493,3.38149,"group",-1.82344,-0.350329399242641
"update",195,0.2050865,0.1256725,"group",-0.079414,-0.387221977068213
"decay",195,0.5809985,0.4506305,"group",-0.130368,-0.224386121478799
"boundary",196,1.358855,1.330475,"group",-0.0283800000000001,-0.0208852305801576
"tau",196,0.2631185,0.269138,"group",0.00601949999999996,0.0228775247654572
"beta",196,0.5542215,0.6411745,"group",0.0869529999999999,0.156892145108048
"drift_con",196,0.567669,-0.004336045,"group",-0.572005045,-1.00763833325406
"gain",196,0.1996515,0.254197,"group",0.0545455,0.273203557198418
"loss",196,1.59311,3.31426,"group",1.72115,1.08037109804094
"update",196,0.142524,0.137236,"group",-0.00528799999999996,-0.0371025230838312
"decay",196,0.399267,0.2477525,"group",-0.1515145,-0.379481650123852
"boundary",197,1.56499,1.535925,"group",-0.0290650000000001,-0.0185720036549755
"tau",197,0.1180345,0.1210385,"group",0.00300399999999999,0.0254501861743812
"beta",197,0.4965515,0.5595065,"group",0.0629549999999999,0.126784432229084
"drift_con",197,0.1526655,0.1859835,"group",0.033318,0.218241842459495
"gain",197,0.1886545,0.2670785,"group",0.078424,0.415701719280484
