"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","update","epP","epN","K","w","decay"
"0001",49,3,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",50,3,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",51,3,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",52,3,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",53,3,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",54,3,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",55,3,NA,FALSE,33,2,0.25,3.08407082647318,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",56,3,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",57,3,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",58,3,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",59,3,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",60,3,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",61,4,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",62,4,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",63,4,NA,FALSE,33,2,0.25,3.05466123082442,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",64,4,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",65,4,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
"0001",66,4,NA,FALSE,33,2,0.25,0,1.23586,0.407932,2.15352,0.47123,1.24836,0.5340075,0.347726,0.216485,0.501161
