"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","Arew","Apun","K","betaF","betaP"
"10",76,4,NA,FALSE,129,4,0.139235907106195,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",77,4,NA,FALSE,129,3,0.11766777393641,0.101987319055479,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",78,4,NA,FALSE,129,4,0.136015675833914,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",79,4,NA,FALSE,129,4,0.128485328424722,0.600597415666562,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",80,4,NA,FALSE,129,4,0.108568434277549,0.640723591530696,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",81,5,NA,FALSE,129,1,0.25,0.537914390012156,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",82,5,NA,FALSE,129,4,0.108368035510648,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",83,5,NA,FALSE,129,2,0.25,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",84,5,NA,FALSE,129,3,0.111056455830112,0.0715956017142162,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",85,5,NA,FALSE,129,3,0.109360195870977,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",86,5,NA,FALSE,129,4,0.149411691364367,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",87,5,NA,FALSE,129,4,0.123762211191934,0.607296998950187,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",88,5,NA,FALSE,129,4,0.120663352974225,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",89,5,NA,FALSE,129,2,0.25,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",90,5,NA,FALSE,129,4,0.129405535943806,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",91,5,NA,FALSE,129,4,0.122615347767714,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",92,5,NA,FALSE,129,4,0.127687008725479,0.600552365765907,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",93,5,NA,FALSE,129,4,0.123495622957125,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",94,5,NA,FALSE,129,3,0.142754414863884,0.174813965358771,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",95,5,NA,FALSE,129,3,0.120912049943581,0.105339998251293,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",96,5,NA,FALSE,129,4,0.124392932816409,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",97,5,NA,FALSE,129,4,0.114423428755254,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
"10",98,5,NA,FALSE,129,4,0.138409841351677,0,0.787138,0.08588195,0.01940375,0.7285195,1.24232,0.8210585
