"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","decay","epP","epN","K","w"
"0003",60,3,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",61,4,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",62,4,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",63,4,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",64,4,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",65,4,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",66,4,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",67,4,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",68,4,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",69,4,NA,FALSE,38,2,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",70,4,NA,FALSE,38,2,0.25,3.24950532329967,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",71,4,NA,FALSE,38,4,0.138731683592778,0.646595853683539,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",72,4,NA,FALSE,38,3,0.103431766515132,0.160312554228585,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",73,4,NA,FALSE,38,3,0.122878548922017,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",74,4,NA,FALSE,38,3,0.137922795221675,0.09968518440146,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",75,4,NA,FALSE,38,1,0.25,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",76,4,NA,FALSE,38,1,0.25,0.589843120705336,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",77,4,NA,FALSE,38,4,0.144081057584845,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",78,4,NA,FALSE,38,4,0.144777946372051,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",79,4,NA,FALSE,38,4,0.125916886504274,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",80,4,NA,FALSE,38,4,0.123394743259996,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",81,5,NA,FALSE,38,4,0.110202384612057,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",82,5,NA,FALSE,38,4,0.131681516743265,0.62926829966018,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",83,5,NA,FALSE,38,4,0.10829663326731,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",84,5,NA,FALSE,38,3,0.103856040874962,0.10136387005914,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",85,5,NA,FALSE,38,4,0.109129399200901,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",86,5,NA,FALSE,38,4,0.111575699783862,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",87,5,NA,FALSE,38,4,0.118547179666348,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
"0003",88,5,NA,FALSE,38,4,0.139609461114742,0,1.04237,0.1770145,2.34008,0.476528,0.9308715,0.580741,0.3087785,0.3086065
