"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","wgt_rew","wgt_pun","update","cohort"
"0036",47,3,NA,FALSE,99,3,0.112025814456865,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",48,3,NA,FALSE,99,3,0.116202260297723,0.144356194394641,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",49,3,NA,FALSE,99,4,0.118605285079684,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",50,3,NA,FALSE,99,4,0.112241797905881,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",51,3,NA,FALSE,99,4,0.122812018520199,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",52,3,NA,FALSE,99,1,0.25,0.450901180040091,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",53,3,NA,FALSE,99,3,0.109556158434134,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",54,3,NA,FALSE,99,3,0.122441582346801,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",55,3,NA,FALSE,99,4,0.14653808582807,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",56,3,NA,FALSE,99,1,0.25,0.373065401415806,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",57,3,NA,FALSE,99,1,0.25,0.452673570392653,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",58,3,NA,FALSE,99,1,0.25,0.719579679821618,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",59,3,NA,FALSE,99,1,0.25,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",60,3,NA,FALSE,99,2,0.25,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",61,4,NA,FALSE,99,1,0.25,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",62,4,NA,FALSE,99,3,0.10070917083649,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",63,4,NA,FALSE,99,3,0.106903165241238,0.179014086711686,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",64,4,NA,FALSE,99,4,0.111380905879196,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",65,4,NA,FALSE,99,3,0.129818312986754,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",66,4,NA,FALSE,99,3,0.114614888408687,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",67,4,NA,FALSE,99,1,0.25,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",68,4,NA,FALSE,99,4,0.132806097809225,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",69,4,NA,FALSE,99,1,0.25,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",70,4,NA,FALSE,99,4,0.148019840987399,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",71,4,NA,FALSE,99,3,0.127967004815582,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",72,4,NA,FALSE,99,4,0.115833910473157,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",73,4,NA,FALSE,99,3,0.122296512406319,0.0546545390388928,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",74,4,NA,FALSE,99,4,0.104860741936136,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",75,4,NA,FALSE,99,4,0.116104081925005,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",76,4,NA,FALSE,99,1,0.25,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",77,4,NA,FALSE,99,3,0.105845850938931,0.0835408956627361,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",78,4,NA,FALSE,99,2,0.25,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",79,4,NA,FALSE,99,1,0.25,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",80,4,NA,FALSE,99,4,0.121425882354379,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",81,5,NA,FALSE,99,2,0.25,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",82,5,NA,FALSE,99,2,0.25,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",83,5,NA,FALSE,99,3,0.114042849373072,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",84,5,NA,FALSE,99,3,0.124150975025259,0.14411007912131,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",85,5,NA,FALSE,99,3,0.10327048113104,0.0751840377924964,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",86,5,NA,FALSE,99,4,0.1474923827569,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",87,5,NA,FALSE,99,3,0.133516619121656,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",88,5,NA,FALSE,99,2,0.25,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",89,5,NA,FALSE,99,2,0.25,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",90,5,NA,FALSE,99,2,0.25,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",91,5,NA,FALSE,99,3,0.109239893173799,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",92,5,NA,FALSE,99,1,0.25,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",93,5,NA,FALSE,99,4,0.116462176910136,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",94,5,NA,FALSE,99,4,0.14209922059672,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",95,5,NA,FALSE,99,3,0.121070270845667,0.16298995828256,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",96,5,NA,FALSE,99,4,0.102101196185686,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",97,5,NA,FALSE,99,3,0.135999672685284,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",98,5,NA,FALSE,99,1,0.25,0.371827476704493,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",99,5,NA,FALSE,99,3,0.115261103375815,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0036",100,5,NA,FALSE,99,4,0.115478241594974,0,0.4080265,0.445275,0.2380755,0.313183,"luc"
"0037",1,1,NA,FALSE,35,3,0.110426322789863,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",2,1,NA,FALSE,35,1,0.25,0.567128406825941,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",3,1,NA,FALSE,35,1,0.25,0.667141947208438,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",4,1,NA,FALSE,35,1,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",5,1,NA,FALSE,35,3,0.131884040101431,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",6,1,NA,FALSE,35,2,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",7,1,NA,FALSE,35,2,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",8,1,NA,FALSE,35,1,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",9,1,NA,FALSE,35,2,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",10,1,NA,FALSE,35,3,0.123279950139113,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",11,1,NA,FALSE,35,3,0.111163832677994,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",12,1,NA,FALSE,35,2,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",13,1,NA,FALSE,35,4,0.141617852682248,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",14,1,NA,FALSE,35,4,0.109675613814034,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",15,1,NA,FALSE,35,4,0.138393368665129,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",16,1,NA,FALSE,35,2,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",17,1,NA,FALSE,35,2,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",18,1,NA,FALSE,35,2,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",19,1,NA,FALSE,35,3,0.132182359776925,0.105885041737929,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",20,1,NA,FALSE,35,4,0.144516218511853,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",21,2,NA,FALSE,35,3,0.143258741952013,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",22,2,NA,FALSE,35,4,0.115394470409956,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",23,2,NA,FALSE,35,4,0.123946493433323,0.602366868627723,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",24,2,NA,FALSE,35,2,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",25,2,NA,FALSE,35,1,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",26,2,NA,FALSE,35,3,0.118090097885579,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",27,2,NA,FALSE,35,1,0.25,0.829811860830523,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",28,2,NA,FALSE,35,4,0.109812953183427,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",29,2,NA,FALSE,35,4,0.101621329644695,0.635260259837378,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",30,2,NA,FALSE,35,1,0.25,0.414385214529466,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",31,2,NA,FALSE,35,4,0.133250847423915,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",32,2,NA,FALSE,35,4,0.132360765174963,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",33,2,NA,FALSE,35,1,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",34,2,NA,FALSE,35,4,0.13729715005029,0.647739765851293,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",35,2,NA,FALSE,35,1,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",36,2,NA,FALSE,35,4,0.110427418362815,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",37,2,NA,FALSE,35,1,0.25,0.768821178155486,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",38,2,NA,FALSE,35,1,0.25,0.453553516522516,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",39,2,NA,FALSE,35,4,0.127003813965712,0.641031025513075,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",40,2,NA,FALSE,35,4,0.113474661391228,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",41,3,NA,FALSE,35,2,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",42,3,NA,FALSE,35,4,0.141997325129341,0.637306459527463,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",43,3,NA,FALSE,35,3,0.118757553340402,0.0553839964792132,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",44,3,NA,FALSE,35,1,0.25,0.62841323686298,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",45,3,NA,FALSE,35,3,0.120438101154286,0.101351035269909,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",46,3,NA,FALSE,35,2,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",47,3,NA,FALSE,35,3,0.106776475766674,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",48,3,NA,FALSE,35,4,0.144464927900117,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",49,3,NA,FALSE,35,1,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",50,3,NA,FALSE,35,1,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",51,3,NA,FALSE,35,2,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",52,3,NA,FALSE,35,4,0.123783711437136,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",53,3,NA,FALSE,35,2,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",54,3,NA,FALSE,35,2,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",55,3,NA,FALSE,35,2,0.25,3.09760330460267,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",56,3,NA,FALSE,35,2,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",57,3,NA,FALSE,35,1,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",58,3,NA,FALSE,35,4,0.138620889373124,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",59,3,NA,FALSE,35,4,0.110797491041012,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",60,3,NA,FALSE,35,3,0.144445768557489,0.144211355037987,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",61,4,NA,FALSE,35,4,0.127555748226587,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",62,4,NA,FALSE,35,1,0.25,0.838651012838818,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",63,4,NA,FALSE,35,4,0.109106834325939,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",64,4,NA,FALSE,35,1,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",65,4,NA,FALSE,35,1,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",66,4,NA,FALSE,35,3,0.132104127458297,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",67,4,NA,FALSE,35,4,0.147554263612255,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",68,4,NA,FALSE,35,2,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",69,4,NA,FALSE,35,3,0.128429066739045,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",70,4,NA,FALSE,35,2,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",71,4,NA,FALSE,35,1,0.25,0.839823609474115,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",72,4,NA,FALSE,35,2,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",73,4,NA,FALSE,35,1,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",74,4,NA,FALSE,35,1,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",75,4,NA,FALSE,35,1,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",76,4,NA,FALSE,35,1,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",77,4,NA,FALSE,35,2,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",78,4,NA,FALSE,35,1,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",79,4,NA,FALSE,35,1,0.25,0.640257429657504,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",80,4,NA,FALSE,35,1,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",81,5,NA,FALSE,35,1,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",82,5,NA,FALSE,35,4,0.125979774689768,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",83,5,NA,FALSE,35,4,0.112877479812596,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",84,5,NA,FALSE,35,2,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",85,5,NA,FALSE,35,1,0.25,0.385854598728474,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",86,5,NA,FALSE,35,1,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",87,5,NA,FALSE,35,2,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",88,5,NA,FALSE,35,4,0.104681889433414,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",89,5,NA,FALSE,35,2,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",90,5,NA,FALSE,35,1,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",91,5,NA,FALSE,35,1,0.25,0.538708183460403,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",92,5,NA,FALSE,35,3,0.101880033069756,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",93,5,NA,FALSE,35,3,0.13302413567435,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",94,5,NA,FALSE,35,4,0.111436126346234,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",95,5,NA,FALSE,35,3,0.115499674412422,0.150225690228399,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",96,5,NA,FALSE,35,4,0.104800168471411,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",97,5,NA,FALSE,35,2,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",98,5,NA,FALSE,35,2,0.25,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",99,5,NA,FALSE,35,3,0.118221133435145,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0037",100,5,NA,FALSE,35,4,0.103196355758701,0,0.42314,0.440751,0.263213,0.204486,"luc"
"0038",1,1,NA,FALSE,46,3,0.148289811832365,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",2,1,NA,FALSE,46,3,0.128623514971696,0.187236913759261,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",3,1,NA,FALSE,46,2,0.25,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",4,1,NA,FALSE,46,3,0.125558293878566,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",5,1,NA,FALSE,46,3,0.103796328778844,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",6,1,NA,FALSE,46,4,0.146978219645098,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",7,1,NA,FALSE,46,3,0.148440132604446,0.0895314915571362,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",8,1,NA,FALSE,46,3,0.132788350549527,0.157097649667412,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",9,1,NA,FALSE,46,1,0.25,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",10,1,NA,FALSE,46,4,0.135464661440346,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",11,1,NA,FALSE,46,3,0.122737724403851,0.0905712086707354,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",12,1,NA,FALSE,46,2,0.25,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",13,1,NA,FALSE,46,3,0.124234218220226,0.122710508678574,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",14,1,NA,FALSE,46,3,0.10623170939507,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",15,1,NA,FALSE,46,2,0.25,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",16,1,NA,FALSE,46,3,0.140522581338882,0.0535884918179363,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",17,1,NA,FALSE,46,2,0.25,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",18,1,NA,FALSE,46,4,0.107097554334905,0.602306257141754,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",19,1,NA,FALSE,46,4,0.116801565454807,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",20,1,NA,FALSE,46,3,0.141514662036207,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",21,2,NA,FALSE,46,4,0.137628762656823,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",22,2,NA,FALSE,46,2,0.25,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",23,2,NA,FALSE,46,4,0.110270161204971,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",24,2,NA,FALSE,46,1,0.25,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",25,2,NA,FALSE,46,2,0.25,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",26,2,NA,FALSE,46,1,0.25,0.645200059644412,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",27,2,NA,FALSE,46,2,0.25,3.00529093004297,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",28,2,NA,FALSE,46,3,0.129223616223317,0.167328642762732,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",29,2,NA,FALSE,46,2,0.25,3.16414631833322,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",30,2,NA,FALSE,46,4,0.138747276749928,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",31,2,NA,FALSE,46,4,0.113256690464914,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",32,2,NA,FALSE,46,4,0.123458693968132,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",33,2,NA,FALSE,46,4,0.108978270599619,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",34,2,NA,FALSE,46,2,0.25,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",35,2,NA,FALSE,46,1,0.25,0.773370889632497,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",36,2,NA,FALSE,46,3,0.104024059139192,0.199626244965475,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",37,2,NA,FALSE,46,2,0.25,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",38,2,NA,FALSE,46,4,0.128362103714608,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",39,2,NA,FALSE,46,3,0.14048617486842,0.125756732921582,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",40,2,NA,FALSE,46,4,0.109933866991196,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",41,3,NA,FALSE,46,1,0.25,0.60644334416138,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",42,3,NA,FALSE,46,1,0.25,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",43,3,NA,FALSE,46,4,0.117858088365756,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",44,3,NA,FALSE,46,4,0.107926658715587,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",45,3,NA,FALSE,46,2,0.25,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",46,3,NA,FALSE,46,3,0.105321935249958,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",47,3,NA,FALSE,46,1,0.25,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",48,3,NA,FALSE,46,3,0.107246679114178,0.052871440956369,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",49,3,NA,FALSE,46,1,0.25,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",50,3,NA,FALSE,46,1,0.25,0.737763120105956,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",51,3,NA,FALSE,46,1,0.25,0.750927350868005,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",52,3,NA,FALSE,46,3,0.112094453419559,0.159116641711444,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",53,3,NA,FALSE,46,2,0.25,3.24382943217643,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",54,3,NA,FALSE,46,4,0.101515906210989,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",55,3,NA,FALSE,46,4,0.147010552708525,0.617685339658055,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",56,3,NA,FALSE,46,3,0.104511077795178,0.158258193766233,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",57,3,NA,FALSE,46,2,0.25,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",58,3,NA,FALSE,46,4,0.115815835690591,0.64404122492997,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",59,3,NA,FALSE,46,1,0.25,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",60,3,NA,FALSE,46,4,0.124542710569222,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",61,4,NA,FALSE,46,2,0.25,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",62,4,NA,FALSE,46,3,0.146691733098123,0.0856753693777136,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",63,4,NA,FALSE,46,4,0.1371322712861,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",64,4,NA,FALSE,46,3,0.119027527165599,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",65,4,NA,FALSE,46,4,0.11568738471251,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",66,4,NA,FALSE,46,3,0.112552645348478,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",67,4,NA,FALSE,46,2,0.25,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",68,4,NA,FALSE,46,2,0.25,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",69,4,NA,FALSE,46,2,0.25,3.20466243027477,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",70,4,NA,FALSE,46,2,0.25,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",71,4,NA,FALSE,46,3,0.107819270237815,0.113374346541241,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",72,4,NA,FALSE,46,2,0.25,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",73,4,NA,FALSE,46,1,0.25,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",74,4,NA,FALSE,46,2,0.25,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",75,4,NA,FALSE,46,1,0.25,0.731390544283204,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",76,4,NA,FALSE,46,4,0.140064124634955,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",77,4,NA,FALSE,46,2,0.25,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",78,4,NA,FALSE,46,4,0.138791416585445,0.626977756305132,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",79,4,NA,FALSE,46,4,0.134139471920207,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",80,4,NA,FALSE,46,2,0.25,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",81,5,NA,FALSE,46,2,0.25,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",82,5,NA,FALSE,46,3,0.121984220726881,0.176901602675207,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",83,5,NA,FALSE,46,3,0.133577047265135,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",84,5,NA,FALSE,46,1,0.25,0.857031531981193,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",85,5,NA,FALSE,46,4,0.144911704631522,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",86,5,NA,FALSE,46,1,0.25,0.749006843299139,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",87,5,NA,FALSE,46,4,0.117348448198754,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",88,5,NA,FALSE,46,4,0.114117113081738,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",89,5,NA,FALSE,46,3,0.126775960391387,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",90,5,NA,FALSE,46,4,0.147685633925721,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",91,5,NA,FALSE,46,3,0.109101146669127,0.0661054966971278,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",92,5,NA,FALSE,46,2,0.25,3.17875992291374,1.22479,0.5273895,0.3481085,0.1708505,"luc"
"0038",93,5,NA,FALSE,46,3,0.148029078205582,0,1.22479,0.5273895,0.3481085,0.1708505,"luc"
