"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","Arew","Apun","K","betaF","betaP"
"0004",30,2,NA,FALSE,1,3,0.100432395678945,0.178323214768898,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",31,2,NA,FALSE,1,1,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",32,2,NA,FALSE,1,3,0.140178631292656,0.0608067295397632,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",33,2,NA,FALSE,1,3,0.10394066699082,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",34,2,NA,FALSE,1,4,0.125692282663658,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",35,2,NA,FALSE,1,3,0.104782026191242,0.15583018953912,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",36,2,NA,FALSE,1,3,0.148713706363924,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",37,2,NA,FALSE,1,1,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",38,2,NA,FALSE,1,1,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",39,2,NA,FALSE,1,2,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",40,2,NA,FALSE,1,1,0.25,0.484600925492123,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",41,3,NA,FALSE,1,3,0.139748603175394,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",42,3,NA,FALSE,1,3,0.129397398675792,0.151881189621054,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",43,3,NA,FALSE,1,4,0.125745878007729,0.615837471315172,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",44,3,NA,FALSE,1,2,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",45,3,NA,FALSE,1,2,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",46,3,NA,FALSE,1,1,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",47,3,NA,FALSE,1,4,0.133595907036215,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",48,3,NA,FALSE,1,2,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",49,3,NA,FALSE,1,2,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",50,3,NA,FALSE,1,1,0.25,0.455732004996389,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",51,3,NA,FALSE,1,3,0.134677033836488,0.105508569255471,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",52,3,NA,FALSE,1,1,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",53,3,NA,FALSE,1,3,0.124821965396404,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",54,3,NA,FALSE,1,1,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",55,3,NA,FALSE,1,1,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",56,3,NA,FALSE,1,2,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",57,3,NA,FALSE,1,2,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",58,3,NA,FALSE,1,1,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",59,3,NA,FALSE,1,2,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",60,3,NA,FALSE,1,1,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",61,4,NA,FALSE,1,1,0.25,0.629230488662142,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",62,4,NA,FALSE,1,2,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",63,4,NA,FALSE,1,2,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",64,4,NA,FALSE,1,2,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",65,4,NA,FALSE,1,3,0.115423480502795,0.0873851235373877,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",66,4,NA,FALSE,1,2,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",67,4,NA,FALSE,1,3,0.1414538481622,0.138506033096928,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",68,4,NA,FALSE,1,1,0.25,0.366271053184755,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",69,4,NA,FALSE,1,3,0.117379791976418,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",70,4,NA,FALSE,1,1,0.25,0.48526520851301,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",71,4,NA,FALSE,1,3,0.115338206815068,0.0523212216095999,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",72,4,NA,FALSE,1,1,0.25,0.461075681902003,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",73,4,NA,FALSE,1,1,0.25,0.576274221960921,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",74,4,NA,FALSE,1,3,0.106189745361917,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",75,4,NA,FALSE,1,2,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",76,4,NA,FALSE,1,1,0.25,0.594145917182323,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",77,4,NA,FALSE,1,2,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",78,4,NA,FALSE,1,3,0.118883497826755,0.0589761518873274,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",79,4,NA,FALSE,1,4,0.116353229223751,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",80,4,NA,FALSE,1,3,0.108521099342033,0.183908182603773,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
"0004",81,5,NA,FALSE,1,1,0.25,0,0.5813065,0.580143,0.277341,2.626795,-0.26993,0.08533875
