"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","update","epP","epN","K","w"
"1",32,2,NA,FALSE,23,4,0.138822733971756,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",33,2,NA,FALSE,23,4,0.142669350339565,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",34,2,NA,FALSE,23,4,0.131344685715158,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",35,2,NA,FALSE,23,4,0.132539674651343,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",36,2,NA,FALSE,23,4,0.144592468766496,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",37,2,NA,FALSE,23,4,0.106155453412794,0.625177917268593,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",38,2,NA,FALSE,23,3,0.146260113350581,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",39,2,NA,FALSE,23,3,0.127980231575202,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",40,2,NA,FALSE,23,1,0.25,0.413144451437984,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",41,3,NA,FALSE,23,1,0.25,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",42,3,NA,FALSE,23,4,0.100479355105199,0.630554856418166,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",43,3,NA,FALSE,23,1,0.25,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",44,3,NA,FALSE,23,3,0.126250628649723,0.162731629877817,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",45,3,NA,FALSE,23,3,0.110672909475397,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",46,3,NA,FALSE,23,3,0.134793730091769,0.0528419947368093,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",47,3,NA,FALSE,23,3,0.121245430177078,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",48,3,NA,FALSE,23,3,0.102277400856838,0.0906134598888457,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",49,3,NA,FALSE,23,3,0.117659195780288,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",50,3,NA,FALSE,23,3,0.141974442114588,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",51,3,NA,FALSE,23,3,0.127962166781072,0.190496091498062,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",52,3,NA,FALSE,23,3,0.107158526033163,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",53,3,NA,FALSE,23,3,0.141573528421577,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",54,3,NA,FALSE,23,3,0.131951383699197,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",55,3,NA,FALSE,23,3,0.106144954985939,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",56,3,NA,FALSE,23,3,0.121712703350931,0,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",57,3,NA,FALSE,23,3,0.109062436164822,0.142822027695365,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
"1",58,3,NA,FALSE,23,3,0.131749272276647,0.177209976315498,1.9261,0.774191,2.26844,0.01150935,2.45398,0.197346,0.2905,0.829541
