"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","update","decay"
"10",31,2,NA,FALSE,52,2,0.25,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",32,2,NA,FALSE,52,4,0.139372133824509,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",33,2,NA,FALSE,52,4,0.12538069790462,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",34,2,NA,FALSE,52,1,0.25,0.890134054713417,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",35,2,NA,FALSE,52,2,0.25,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",36,2,NA,FALSE,52,3,0.107895148487296,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",37,2,NA,FALSE,52,2,0.25,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",38,2,NA,FALSE,52,3,0.109471387497615,0.142201409966219,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",39,2,NA,FALSE,52,2,0.25,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",40,2,NA,FALSE,52,2,0.25,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",41,3,NA,FALSE,52,2,0.25,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",42,3,NA,FALSE,52,2,0.25,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",43,3,NA,FALSE,52,3,0.114608668733854,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",44,3,NA,FALSE,52,4,0.113881926191971,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",45,3,NA,FALSE,52,3,0.133076397166587,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",46,3,NA,FALSE,52,1,0.25,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",47,3,NA,FALSE,52,2,0.25,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",48,3,NA,FALSE,52,3,0.147550122288521,0.124433702626266,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",49,3,NA,FALSE,52,4,0.129039221804123,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",50,3,NA,FALSE,52,4,0.141165626118891,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",51,3,NA,FALSE,52,4,0.126369098515715,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",52,3,NA,FALSE,52,4,0.126566760952119,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",53,3,NA,FALSE,52,1,0.25,0,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",54,3,NA,FALSE,52,1,0.25,0.841998278908432,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",55,3,NA,FALSE,52,3,0.140538074076176,0.162458376097493,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
"10",56,3,NA,FALSE,52,3,0.148558350291569,0.0707221253309399,0.3730355,0.0495384,0.08801165,0.0301003,0.35324
