"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","RT","boundary1","boundary","tau1","tau","urgency","drift_con","gain","loss","update","epP","epN","K","w","decay"
"0085",98,5,NA,FALSE,1,2,0.25,0,0.569038244854424,2.144875,1.18848,0.05919005,0.0530771,0.1449895,0.933786,0.4908205,3.266285,0.5362735,-1.32579,0.395992,0.5332945,0.1646175,0.507788
"0085",99,5,NA,FALSE,1,1,0.25,0,0.37313653934493,2.144875,1.18848,0.05919005,0.0530771,0.1449895,0.933786,0.4908205,3.266285,0.5362735,-1.32579,0.395992,0.5332945,0.1646175,0.507788
"0085",100,5,NA,FALSE,1,1,0.25,0.628452284215018,1.0380034518312,2.144875,1.18848,0.05919005,0.0530771,0.1449895,0.933786,0.4908205,3.266285,0.5362735,-1.32579,0.395992,0.5332945,0.1646175,0.507788
"0086",1,1,NA,FALSE,36,2,0.25,0,1.38747068034814,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",2,1,NA,FALSE,36,1,0.25,0,0.652684259129322,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",3,1,NA,FALSE,36,1,0.25,0.359099037887063,3.0215101752809,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",4,1,NA,FALSE,36,1,0.25,0.73011683357181,0.539748158662343,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",5,1,NA,FALSE,36,2,0.25,0,0.565038812011522,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",6,1,NA,FALSE,36,3,0.100033005117439,0,0.869593337440285,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",7,1,NA,FALSE,36,3,0.130730547383428,0,0.604173772801545,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",8,1,NA,FALSE,36,3,0.10300245822873,0.164333932299633,1.90304536297799,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",9,1,NA,FALSE,36,3,0.122060770296957,0,0.799809766746296,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",10,1,NA,FALSE,36,2,0.25,0,1.93514792598438,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",11,1,NA,FALSE,36,2,0.25,0,0.704496256505835,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",12,1,NA,FALSE,36,2,0.25,0,1.28935661521011,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",13,1,NA,FALSE,36,2,0.25,0,0.893539495997945,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",14,1,NA,FALSE,36,2,0.25,0,0.755532297328089,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",15,1,NA,FALSE,36,3,0.119971149624325,0,0.620690176439665,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",16,1,NA,FALSE,36,2,0.25,0,0.726859350817343,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",17,1,NA,FALSE,36,1,0.25,0,0.808069318069057,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",18,1,NA,FALSE,36,2,0.25,0,1.00678518127647,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",19,1,NA,FALSE,36,1,0.25,0,0.964108751195566,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",20,1,NA,FALSE,36,1,0.25,0.713700733461883,2.02558940959568,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",21,2,NA,FALSE,36,1,0.25,0.361012107657734,0.850255307825977,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",22,2,NA,FALSE,36,2,0.25,0,0.479186432388372,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",23,2,NA,FALSE,36,3,0.11524889228167,0,0.44644979994448,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",24,2,NA,FALSE,36,1,0.25,0.368066832737531,1.60136041393202,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",25,2,NA,FALSE,36,4,0.130041379306931,0,0.720306339209008,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",26,2,NA,FALSE,36,1,0.25,0,1.75384891528329,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",27,2,NA,FALSE,36,1,0.25,0,0.824543148116174,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",28,2,NA,FALSE,36,1,0.25,0.728051175223663,0.66813621330111,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",29,2,NA,FALSE,36,3,0.119941452890635,0.170216389419511,0.935322487902259,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",30,2,NA,FALSE,36,1,0.25,0.762173843418714,0.998378613889839,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",31,2,NA,FALSE,36,1,0.25,0,0.622022521663934,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",32,2,NA,FALSE,36,1,0.25,0.367404967045877,0.394194379930681,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",33,2,NA,FALSE,36,1,0.25,0.415255110373255,1.02456443110525,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",34,2,NA,FALSE,36,2,0.25,0,0.827004869314493,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",35,2,NA,FALSE,36,3,0.110589438991155,0.128394372598268,0.521828298834517,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",36,2,NA,FALSE,36,1,0.25,0.650891438056715,1.4068357504124,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",37,2,NA,FALSE,36,1,0.25,0.880345162004232,0.62429672976816,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",38,2,NA,FALSE,36,1,0.25,0,0.708245280227555,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",39,2,NA,FALSE,36,3,0.137592346756719,0,1.12241435753546,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",40,2,NA,FALSE,36,3,0.140042855986394,0.14347607200034,0.528277282826037,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",41,3,NA,FALSE,36,1,0.25,0,0.280428749380237,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",42,3,NA,FALSE,36,1,0.25,0,0.356423190758277,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",43,3,NA,FALSE,36,1,0.25,0,1.8813242435821,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",44,3,NA,FALSE,36,1,0.25,0,1.16636276846835,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",45,3,NA,FALSE,36,1,0.25,0,0.656395111087276,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",46,3,NA,FALSE,36,1,0.25,0.759032950317487,0.592925847377685,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",47,3,NA,FALSE,36,4,0.114701477705967,0,0.606552252660765,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",48,3,NA,FALSE,36,4,0.125309773092158,0,0.610405485400556,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",49,3,NA,FALSE,36,1,0.25,0.748886684863828,1.87639188864972,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",50,3,NA,FALSE,36,2,0.25,3.18420033709845,1.28091144922381,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",51,3,NA,FALSE,36,3,0.125336032710038,0.0524683033698238,0.299969703114717,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",52,3,NA,FALSE,36,3,0.119585457572248,0,0.633003823303322,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",53,3,NA,FALSE,36,1,0.25,0.433183564874344,1.12156658862825,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",54,3,NA,FALSE,36,3,0.147912727866787,0.0702774177654646,0.736425562336844,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",55,3,NA,FALSE,36,1,0.25,0.590256007632706,0.791619391681311,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",56,3,NA,FALSE,36,2,0.25,0,1.10360344303724,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",57,3,NA,FALSE,36,3,0.113859428779688,0.192763075628318,0.463772034764953,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",58,3,NA,FALSE,36,3,0.12343011808116,0.0636870446614921,0.885338415377139,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",59,3,NA,FALSE,36,4,0.129875947919209,0,0.631209620073943,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",60,3,NA,FALSE,36,2,0.25,0,0.639733839113347,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",61,4,NA,FALSE,36,2,0.25,0,1.77138039473696,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",62,4,NA,FALSE,36,2,0.25,0,0.808405943968658,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",63,4,NA,FALSE,36,2,0.25,0,1.09125633597302,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",64,4,NA,FALSE,36,1,0.25,0,1.16863648279344,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",65,4,NA,FALSE,36,1,0.25,0,0.627350213978259,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",66,4,NA,FALSE,36,1,0.25,0.722209625691175,1.12265458058015,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",67,4,NA,FALSE,36,2,0.25,0,0.938087162904616,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",68,4,NA,FALSE,36,1,0.25,0.776511697447859,0.760712190409118,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",69,4,NA,FALSE,36,2,0.25,0,1.0280323952919,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",70,4,NA,FALSE,36,1,0.25,0,0.581681015792347,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",71,4,NA,FALSE,36,1,0.25,0,0.372165877006138,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",72,4,NA,FALSE,36,1,0.25,0,0.938693593985249,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",73,4,NA,FALSE,36,1,0.25,0,0.505159487906767,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",74,4,NA,FALSE,36,1,0.25,0,0.350325404478179,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",75,4,NA,FALSE,36,1,0.25,0.475958570232615,0.36895056641556,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",76,4,NA,FALSE,36,2,0.25,0,0.519148003320245,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",77,4,NA,FALSE,36,4,0.112954413576517,0,0.389515602484027,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",78,4,NA,FALSE,36,2,0.25,0,0.590208651793589,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",79,4,NA,FALSE,36,1,0.25,0.432838736579288,0.662164444425855,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",80,4,NA,FALSE,36,1,0.25,0.572438038152177,0.841318177793477,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",81,5,NA,FALSE,36,2,0.25,3.02035317296395,0.600394402956061,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",82,5,NA,FALSE,36,1,0.25,0,0.909626652117149,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",83,5,NA,FALSE,36,3,0.121061683970038,0.0794842794071883,0.774140919286834,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",84,5,NA,FALSE,36,1,0.25,0.837163181079086,0.834016016908921,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",85,5,NA,FALSE,36,2,0.25,0,1.24710658415628,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",86,5,NA,FALSE,36,3,0.13703643954359,0,0.737448045582554,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",87,5,NA,FALSE,36,2,0.25,0,0.304453296646115,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",88,5,NA,FALSE,36,1,0.25,0.530373738217168,0.484242040481708,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",89,5,NA,FALSE,36,2,0.25,0,0.671429535099091,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",90,5,NA,FALSE,36,2,0.25,0,1.10842859194858,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",91,5,NA,FALSE,36,1,0.25,0.850004236167297,0.500286557756493,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",92,5,NA,FALSE,36,2,0.25,0,0.686575988653087,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",93,5,NA,FALSE,36,2,0.25,0,0.746821561676681,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",94,5,NA,FALSE,36,1,0.25,0,0.235555859780629,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",95,5,NA,FALSE,36,1,0.25,0,0.785835770787784,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",96,5,NA,FALSE,36,1,0.25,0,0.556603295737479,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",97,5,NA,FALSE,36,1,0.25,0,0.735265015804767,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",98,5,NA,FALSE,36,4,0.117044066719245,0,0.37641007625703,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",99,5,NA,FALSE,36,1,0.25,0.687052711436991,0.894963604804023,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0086",100,5,NA,FALSE,36,1,0.25,0,0.854530959385795,1.955885,1.593285,0.05896935,0.0577804,0.1145995,0.5814435,0.373942,2.924855,0.451204,0.9554345,0.1019875,0.733057,0.2879695,0.440364
"0087",1,1,NA,FALSE,47,1,0.25,0.660707176220603,0.889988008726641,1.776025,0.8601885,0.05909045,0.0512723,0.08661695,0.9127125,0.289491,1.28919,0.4606605,0.4841095,0.394187,0.4485485,0.5073575,0.588485
"0087",2,1,NA,FALSE,47,2,0.25,0,1.24583138058956,1.776025,0.8601885,0.05909045,0.0512723,0.08661695,0.9127125,0.289491,1.28919,0.4606605,0.4841095,0.394187,0.4485485,0.5073575,0.588485
"0087",3,1,NA,FALSE,47,2,0.25,0,1.00500860519658,1.776025,0.8601885,0.05909045,0.0512723,0.08661695,0.9127125,0.289491,1.28919,0.4606605,0.4841095,0.394187,0.4485485,0.5073575,0.588485
"0087",4,1,NA,FALSE,47,2,0.25,0,1.98757306189596,1.776025,0.8601885,0.05909045,0.0512723,0.08661695,0.9127125,0.289491,1.28919,0.4606605,0.4841095,0.394187,0.4485485,0.5073575,0.588485
"0087",5,1,NA,FALSE,47,2,0.25,0,0.94785527706667,1.776025,0.8601885,0.05909045,0.0512723,0.08661695,0.9127125,0.289491,1.28919,0.4606605,0.4841095,0.394187,0.4485485,0.5073575,0.588485
"0087",6,1,NA,FALSE,47,1,0.25,0,0.962570978174937,1.776025,0.8601885,0.05909045,0.0512723,0.08661695,0.9127125,0.289491,1.28919,0.4606605,0.4841095,0.394187,0.4485485,0.5073575,0.588485
"0087",7,1,NA,FALSE,47,1,0.25,0,1.36960015449198,1.776025,0.8601885,0.05909045,0.0512723,0.08661695,0.9127125,0.289491,1.28919,0.4606605,0.4841095,0.394187,0.4485485,0.5073575,0.588485
"0087",8,1,NA,FALSE,47,1,0.25,0,0.579396064139591,1.776025,0.8601885,0.05909045,0.0512723,0.08661695,0.9127125,0.289491,1.28919,0.4606605,0.4841095,0.394187,0.4485485,0.5073575,0.588485
"0087",9,1,NA,FALSE,47,3,0.107995798857883,0.130392308533192,1.15391678795699,1.776025,0.8601885,0.05909045,0.0512723,0.08661695,0.9127125,0.289491,1.28919,0.4606605,0.4841095,0.394187,0.4485485,0.5073575,0.588485
"0087",10,1,NA,FALSE,47,1,0.25,0,0.576213917650123,1.776025,0.8601885,0.05909045,0.0512723,0.08661695,0.9127125,0.289491,1.28919,0.4606605,0.4841095,0.394187,0.4485485,0.5073575,0.588485
"0087",11,1,NA,FALSE,47,1,0.25,0,0.841334693528513,1.776025,0.8601885,0.05909045,0.0512723,0.08661695,0.9127125,0.289491,1.28919,0.4606605,0.4841095,0.394187,0.4485485,0.5073575,0.588485
"0087",12,1,NA,FALSE,47,1,0.25,0,0.883564557720417,1.776025,0.8601885,0.05909045,0.0512723,0.08661695,0.9127125,0.289491,1.28919,0.4606605,0.4841095,0.394187,0.4485485,0.5073575,0.588485
"0087",13,1,NA,FALSE,47,1,0.25,0,0.975179416860826,1.776025,0.8601885,0.05909045,0.0512723,0.08661695,0.9127125,0.289491,1.28919,0.4606605,0.4841095,0.394187,0.4485485,0.5073575,0.588485
"0087",14,1,NA,FALSE,47,3,0.124384032108355,0.198893856967334,0.527684365569885,1.776025,0.8601885,0.05909045,0.0512723,0.08661695,0.9127125,0.289491,1.28919,0.4606605,0.4841095,0.394187,0.4485485,0.5073575,0.588485
"0087",15,1,NA,FALSE,47,1,0.25,0,1.96667296491076,1.776025,0.8601885,0.05909045,0.0512723,0.08661695,0.9127125,0.289491,1.28919,0.4606605,0.4841095,0.394187,0.4485485,0.5073575,0.588485
"0087",16,1,NA,FALSE,47,1,0.25,0,0.455836054704305,1.776025,0.8601885,0.05909045,0.0512723,0.08661695,0.9127125,0.289491,1.28919,0.4606605,0.4841095,0.394187,0.4485485,0.5073575,0.588485
"0087",17,1,NA,FALSE,47,1,0.25,0,0.556058987152886,1.776025,0.8601885,0.05909045,0.0512723,0.08661695,0.9127125,0.289491,1.28919,0.4606605,0.4841095,0.394187,0.4485485,0.5073575,0.588485
"0087",18,1,NA,FALSE,47,1,0.25,0,0.931999999485519,1.776025,0.8601885,0.05909045,0.0512723,0.08661695,0.9127125,0.289491,1.28919,0.4606605,0.4841095,0.394187,0.4485485,0.5073575,0.588485
