"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","RT","boundary","tau","beta","drift_con","gain","loss","update"
"200001",27,1,1,NA,FALSE,90,0,0,0.442042650727617,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",28,1,2,NA,FALSE,90,1,100,0.304495880180563,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",29,1,3,NA,FALSE,90,0,0,0.308248882368153,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",30,1,2,NA,FALSE,90,1,100,0.171252858941899,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",31,1,3,NA,FALSE,90,0,0,0.297170382009522,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",32,1,3,NA,FALSE,90,0,0,0.836151845339251,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",33,1,4,NA,FALSE,90,1,50,0.389375486319091,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",34,1,3,NA,FALSE,90,1,50,0.333201621584689,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",35,1,1,NA,FALSE,90,1,-250,0.32429312823382,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",36,1,1,NA,FALSE,90,0,0,0.430599533348081,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",37,1,4,NA,FALSE,90,1,50,0.469756705613661,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",38,1,3,NA,FALSE,90,1,50,0.223326694142059,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",39,1,2,NA,FALSE,90,1,100,0.377148442063658,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",40,1,1,NA,FALSE,90,1,100,0.583996002374914,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",41,2,1,NA,FALSE,90,0,0,0.461097743539897,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",42,2,4,NA,FALSE,90,1,50,0.520700245309895,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",43,2,4,NA,FALSE,90,1,50,0.360473146482018,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",44,2,2,NA,FALSE,90,1,100,0.231705822422811,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",45,2,3,NA,FALSE,90,1,-25,0.361091740298447,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",46,2,1,NA,FALSE,90,0,0,0.611157633152131,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",47,2,2,NA,FALSE,90,0,0,0.305598089640258,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",48,2,2,NA,FALSE,90,1,100,0.181378140042414,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",49,2,2,NA,FALSE,90,0,0,0.241090410999806,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",50,2,1,NA,FALSE,90,0,0,0.680705820074337,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
"200001",51,2,3,NA,FALSE,90,1,0,0.620735730016028,1.28742,0.133005,0.5174535,-0.375151,0.2431155,0.7581935,0.1285695
