"idx","trial","block","deck_shown","forced_choice","is_training","param_idx","choice","outcome","gain","loss","con","update","decay"
"200924",50,2,4,NA,FALSE,51,1,50,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",51,2,2,NA,FALSE,51,1,100,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",52,2,2,NA,FALSE,51,1,100,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",53,2,4,NA,FALSE,51,1,-200,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",54,2,3,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",55,2,1,NA,FALSE,51,1,100,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",56,2,3,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",57,2,1,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",58,2,2,NA,FALSE,51,1,100,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",59,2,1,NA,FALSE,51,1,-250,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",60,2,2,NA,FALSE,51,1,100,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",61,3,3,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",62,3,1,NA,FALSE,51,1,-250,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",63,3,1,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",64,3,1,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",65,3,2,NA,FALSE,51,1,100,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",66,3,4,NA,FALSE,51,1,50,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",67,3,3,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",68,3,4,NA,FALSE,51,1,-200,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",69,3,2,NA,FALSE,51,1,100,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",70,3,2,NA,FALSE,51,1,100,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",71,3,4,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",72,3,2,NA,FALSE,51,1,-1150,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",73,3,1,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",74,3,1,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",75,3,1,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",76,3,3,NA,FALSE,51,1,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",77,3,3,NA,FALSE,51,1,50,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",78,3,1,NA,FALSE,51,1,100,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",79,3,2,NA,FALSE,51,1,100,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",80,3,4,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",81,4,4,NA,FALSE,51,1,50,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",82,4,2,NA,FALSE,51,1,100,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",83,4,3,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",84,4,4,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",85,4,2,NA,FALSE,51,1,100,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",86,4,3,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",87,4,1,NA,FALSE,51,1,-250,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",88,4,1,NA,FALSE,51,1,-250,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",89,4,2,NA,FALSE,51,1,100,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",90,4,1,NA,FALSE,51,1,-250,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",91,4,2,NA,FALSE,51,1,100,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",92,4,1,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",93,4,4,NA,FALSE,51,1,-200,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",94,4,4,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",95,4,1,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",96,4,4,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",97,4,4,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",98,4,2,NA,FALSE,51,1,100,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",99,4,4,NA,FALSE,51,1,50,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",100,4,3,NA,FALSE,51,1,50,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",101,5,2,NA,FALSE,51,1,100,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",102,5,4,NA,FALSE,51,1,50,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",103,5,1,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",104,5,4,NA,FALSE,51,1,50,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",105,5,4,NA,FALSE,51,1,50,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",106,5,2,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",107,5,3,NA,FALSE,51,1,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",108,5,3,NA,FALSE,51,1,-25,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",109,5,1,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",110,5,3,NA,FALSE,51,0,0,1.590185,0.513069,-0.2496315,0.758957,0.07692735
"200924",111,5,4,NA,FALSE,51,1,50,1.590185,0.513069,-0.2496315,0.758957,0.07692735
