"statistic","observed","predicted_mean","predicted_sd","predicted_q025","predicted_q975","ppp_value","ppp_extreme","subject_id","component"
"rl_total_money",-875,-147,1580.77656405153,-3127.5,2599.375,0.69,FALSE,"200858","RL"
"rl_skip_ratio",0.35,0.364833333333333,0.0594892684773738,0.258333333333333,0.471041666666667,0.56,FALSE,"200858","RL"
"rl_good_deck_ratio",0.487179487179487,0.528491633750052,0.0408222277038974,0.447606865819442,0.600776754890679,0.87,FALSE,"200858","RL"
"rl_new_good_deck_ratio",0.655172413793103,0.717469899142871,0.047834421719925,0.627450980392157,0.8,0.9,FALSE,"200858","RL"
"rl_new_bad_deck_ratio",0.344827586206897,0.282530100857129,0.047834421719925,0.2,0.372549019607843,0.1,FALSE,"200858","RL"
"rl_avg_outcome",-11.2179487179487,-2.35978235731815,21.2892539969152,-45.6675438596491,32.5581597222222,0.67,FALSE,"200858","RL"
"rl_win_stay_ratio",0.160714285714286,0.177269324580115,0.04972322403751,0.0884404388714733,0.274198174706649,0.62,FALSE,"200858","RL"
"rl_lose_shift_ratio",0.9375,0.881180317489528,0.0837008932167803,0.713643790849673,1,0.31,FALSE,"200858","RL"
"rl_total_money",-1800,-540.75,1411.35213035535,-3487.5,1915.625,0.85,FALSE,"200863","RL"
"rl_skip_ratio",0.491666666666667,0.477583333333333,0.0405610035084399,0.403958333333333,0.554375,0.42,FALSE,"200863","RL"
"rl_good_deck_ratio",0.524590163934426,0.525302340895752,0.0396734481319041,0.454545454545455,0.601810344827586,0.48,FALSE,"200863","RL"
"rl_new_good_deck_ratio",0.653061224489796,0.683808169687615,0.0459900861210126,0.605912990196078,0.76045652173913,0.73,FALSE,"200863","RL"
"rl_new_bad_deck_ratio",0.346938775510204,0.316191830312385,0.0459900861210126,0.23954347826087,0.394087009803922,0.28,FALSE,"200863","RL"
"rl_avg_outcome",-29.5081967213115,-8.52397037244645,22.3040620250526,-53.4550962223806,30.8582024936504,0.84,FALSE,"200863","RL"
"rl_win_stay_ratio",0.0526315789473684,0.102984178646585,0.0419329178994706,0.0274321266968326,0.196619897959183,0.88,FALSE,"200863","RL"
"rl_lose_shift_ratio",0.882352941176471,0.866219784601364,0.0918961315415819,0.635477941176471,1,0.5,FALSE,"200863","RL"
"rl_total_money",-450,-527.25,1872.33006875488,-4498.125,2566.875,0.54,FALSE,"200866","RL"
"rl_skip_ratio",0.175,0.216083333333333,0.0553183699495209,0.133333333333333,0.329375,0.8,FALSE,"200866","RL"
"rl_good_deck_ratio",0.505050505050505,0.525236594217092,0.0340171027982476,0.465961496028244,0.587339244618925,0.75,FALSE,"200866","RL"
"rl_new_good_deck_ratio",0.694444444444444,0.710400604555253,0.0426516494888489,0.635051169590643,0.797629521016618,0.61,FALSE,"200866","RL"
"rl_new_bad_deck_ratio",0.305555555555556,0.289599395444746,0.0426516494888489,0.202370478983382,0.364948830409357,0.39,FALSE,"200866","RL"
"rl_avg_outcome",-4.54545454545455,-5.91929367480731,20.1512627741469,-50.3108646708044,29.1449535063929,0.53,FALSE,"200866","RL"
"rl_win_stay_ratio",0.202702702702703,0.205836175264327,0.0455771985676778,0.129430970149254,0.292953431372549,0.53,FALSE,"200866","RL"
"rl_lose_shift_ratio",0.894736842105263,0.827483244021126,0.0864837001575537,0.665113636363636,0.979347826086956,0.24,FALSE,"200866","RL"
"rl_total_money",-675,-689.75,1666.49277501942,-3863.125,2665.625,0.57,FALSE,"200869","RL"
"rl_skip_ratio",0.316666666666667,0.37725,0.0645590130161247,0.266666666666667,0.491666666666667,0.85,FALSE,"200869","RL"
"rl_good_deck_ratio",0.548780487804878,0.523048956881781,0.0369899715177923,0.447829311708861,0.585548780487805,0.28,FALSE,"200869","RL"
"rl_new_good_deck_ratio",0.714285714285714,0.703379408394283,0.0406333146000095,0.636363636363636,0.78541935483871,0.37,FALSE,"200869","RL"
"rl_new_bad_deck_ratio",0.285714285714286,0.296620591605717,0.0406333146000095,0.21458064516129,0.363636363636364,0.67,FALSE,"200869","RL"
