"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"epN",5,-0.01752855,-0.3119845,"group",-0.29445595,-16.7986484906053
"K",5,0.6817465,0.539958,"group",-0.1417885,-0.207978332121984
"w",5,0.859469,0.8185915,"group",-0.0408775000000001,-0.0475613431083612
"con",6,1.95741,2.12393,"group",0.16652,0.0850715997159509
"gain",6,0.3064945,0.278047,"group",-0.0284475,-0.092815694898277
"loss",6,3.12874,2.609715,"group",-0.519025,-0.165889463490095
"update",6,0.05398335,0.07028025,"group",0.0162969,0.301887526431761
"epP",6,-0.8493125,-0.716554,"group",0.1327585,0.156312900139819
"epN",6,-2.16799,-1.501825,"group",0.666165,0.307273096278119
"K",6,0.3245995,0.3858485,"group",0.061249,0.188690986893079
"w",6,0.8105935,0.7633235,"group",-0.0472699999999999,-0.0583152961379532
"con",7,1.67552,1.55733,"group",-0.11819,-0.07053929526356
"gain",7,0.892525,0.446337,"group",-0.446188,-0.499916528948769
"loss",7,1.138495,0.5822715,"group",-0.5562235,-0.488560336233361
"update",7,0.028383,0.0113267,"group",-0.0170563,-0.600933657471021
"epP",7,1.1704,1.328535,"group",0.158135,0.135111927546138
"epN",7,0.5874455,0.331969,"group",-0.2554765,-0.434893960375899
"K",7,0.6046975,0.466874,"group",-0.1378235,-0.227921398715887
"w",7,0.8536205,0.8085375,"group",-0.0450830000000001,-0.0528138675207544
"con",8,1.839755,1.644295,"group",-0.19546,-0.106242407277056
"gain",8,0.7349415,0.542704,"group",-0.1922375,-0.261568437760012
"loss",8,1.022585,0.688881,"group",-0.333704,-0.326333752206418
"update",8,0.004444245,0.01202965,"group",0.007585405,1.70679271732319
"epP",8,2.17117,1.8266,"group",-0.34457,-0.158702450752359
"epN",8,0.591441,0.175043,"group",-0.416398,-0.704039794332824
"K",8,0.4720925,0.5844345,"group",0.112342,0.237966076563385
"w",8,0.8304195,0.780852,"group",-0.0495675000000001,-0.0596897110436353
"con",9,1.858195,1.683355,"group",-0.17484,-0.094091309039148
"gain",9,0.748384,0.41041,"group",-0.337974,-0.451605058365759
"loss",9,0.2931715,0.545985,"group",0.2528135,0.862339961421898
"update",9,0.02469845,0.009453295,"group",-0.015245155,-0.61725148744152
"epP",9,-1.189295,-0.8898825,"group",0.2994125,0.251756292593511
"epN",9,-1.437715,-1.062735,"group",0.37498,0.260816643075992
"K",9,0.333379,0.451086,"group",0.117707,0.35307262904982
"w",9,0.835246,0.7776045,"group",-0.0576414999999999,-0.0690114050231907
"con",10,1.849845,1.733625,"group",-0.11622,-0.0628268854958119
"gain",10,0.675137,0.5262995,"group",-0.1488375,-0.220455255748093
"loss",10,0.7744675,0.870777,"group",0.0963094999999998,0.124355767027022
"update",10,0.00483221,0.00846035,"group",0.00362814,0.75082415706271
"epP",10,2.479135,2.09075,"group",-0.388385,-0.156661496852733
"epN",10,-0.06151515,0.0455294,"group",0.10704455,1.74013312167816
"K",10,0.173371,0.2466625,"group",0.0732915,0.422743711462701
"w",10,0.8301745,0.7653065,"group",-0.064868,-0.0781377891033753
"con",11,1.648735,1.480155,"group",-0.16858,-0.102248087169861
"gain",11,0.233728,0.10128,"group",-0.132448,-0.566675794085433
"loss",11,0.133512,0.1803155,"group",0.0468035,0.350556504284259
"update",11,0.712873,0.5077215,"group",-0.2051515,-0.287781273803328
"epP",11,-0.405086,-0.4451815,"group",-0.0400955,-0.0989802165466099
"epN",11,-0.421189,0.0848222,"group",0.5060112,1.20138750062324
"K",11,0.419072,0.3668205,"group",-0.0522515,-0.124683825213806
"w",11,0.864498,0.83912,"group",-0.025378,-0.0293557648485017
"con",12,1.67175,1.6584,"group",-0.01335,-0.00798564378645131
"gain",12,0.837536,0.1441845,"group",-0.6933515,-0.827846803003095
"loss",12,1.697585,1.77082,"group",0.0732349999999999,0.0431406969312287
"update",12,0.0213878,0.07165075,"group",0.05026295,2.3500757441158
"epP",12,1.589095,1.029065,"group",-0.56003,-0.352420717452386
"epN",12,-0.05423335,-0.432042,"group",-0.37780865,-6.96635280689834
"K",12,0.659171,0.463829,"group",-0.195342,-0.296344954495874
"w",12,0.8531995,0.82372,"group",-0.0294795,-0.0345517080120183
"con",13,1.944085,1.86806,"group",-0.0760250000000002,-0.0391058004151054
"gain",13,0.7166195,0.811891,"group",0.0952715,0.132945726428042
"loss",13,1.205425,0.6514035,"group",-0.5540215,-0.459606777692515
"update",13,0.003582285,0.03748255,"group",0.033900265,9.4633076374437
"epP",13,2.62707,2.300085,"group",-0.326985,-0.124467562721968
"epN",13,0.1619745,-0.373668,"group",-0.5356425,-3.30695572451219
"K",13,0.1636055,0.219986,"group",0.0563805,0.344612497746103
"w",13,0.823495,0.7513845,"group",-0.0721105000000001,-0.0875664090249486
"con",14,1.73857,1.71992,"group",-0.0186500000000001,-0.010727206842405
"gain",14,0.4745675,0.3721495,"group",-0.102418,-0.215813345835945
