"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"drift_con",55,1.13986,1.891805,"group",0.751945,0.659681890758514
"urgency",55,0.1252555,0.2183605,"group",0.093105,0.743320652586114
"Arew",55,0.390281,0.222389,"group",-0.167892,-0.430182355789803
"Apun",55,0.2308465,0.03660945,"group",-0.19423705,-0.841412150498275
"K",55,0.993793,1.822265,"group",0.828472,0.833646443474647
"betaF",55,0.2513895,0.2122275,"group",-0.039162,-0.155782162739494
"betaP",55,2.03425,0.8558585,"group",-1.1783915,-0.57927565441809
"boundary1",56,2.166285,1.966045,"group",-0.20024,-0.0924347442741839
"boundary",56,1.275005,1.30592,"group",0.030915,0.0242469637373971
"tau1",56,0.07079855,0.1042985,"group",0.03349995,0.473172826279634
"tau",56,0.06119005,0.0645267,"group",0.00333664999999999,0.0545292903012825
"drift_con",56,2.017565,1.86175,"group",-0.155815,-0.0772292342501978
"urgency",56,0.1016645,0.506272,"group",0.4046075,3.97983071770382
"Arew",56,0.300049,0.389776,"group",0.089727,0.299041156611087
"Apun",56,0.05659095,0.01852905,"group",-0.0380619,-0.672579272834261
"K",56,1.743155,2.903725,"group",1.16057,0.665787035576297
"betaF",56,0.409318,0.1092595,"group",-0.3000585,-0.733069398365085
"betaP",56,-1.70527,-0.482831,"group",1.222439,0.716859500255092
"boundary1",57,2.33399,2.961495,"group",0.627505,0.268855050792848
"boundary",57,1.139155,1.177825,"group",0.0386699999999998,0.0339462145186562
"tau1",57,0.1081795,0.1212515,"group",0.013072,0.120836202792581
"tau",57,0.06914885,0.0665051,"group",-0.00264375000000001,-0.0382327399515684
"drift_con",57,1.856805,2.220265,"group",0.36346,0.195744841273047
"urgency",57,0.248137,0.548384,"group",0.300247,1.21000495693911
"Arew",57,0.411663,0.558374,"group",0.146711,0.356386170241192
"Apun",57,0.03240595,0.0351686,"group",0.00276264999999999,0.0852513195879149
"K",57,1.351665,3.19833,"group",1.846665,1.36621500149815
"betaF",57,-0.0427772,-0.128362,"group",-0.0855848,-2.00071065894916
"betaP",57,-1.191165,0.1601365,"group",1.3513015,1.13443687482423
"boundary1",58,1.28526,1.3424,"group",0.05714,0.0444579306910664
"boundary",58,1.108865,1.215245,"group",0.10638,0.0959359344915746
"tau1",58,0.0591284,0.1050925,"group",0.0459641,0.777360794474398
"tau",58,0.05286145,0.0628065,"group",0.00994505,0.188134264194418
"drift_con",58,1.375,2.25993,"group",0.88493,0.643585454545455
"urgency",58,0.1213835,0.322146,"group",0.2007625,1.65395214341323
"Arew",58,0.218316,0.293915,"group",0.075599,0.346282452958098
"Apun",58,0.0495035,0.02057995,"group",-0.02892355,-0.584272829193895
"K",58,2.445875,3.013935,"group",0.56806,0.232252261460622
"betaF",58,0.6751845,-0.02768945,"group",-0.70287395,-1.0410101979533
"betaP",58,0.603848,0.3009985,"group",-0.3028495,-0.501532670473364
"boundary1",59,1.912415,1.792165,"group",-0.12025,-0.062878611598424
"boundary",59,2.13027,2.25507,"group",0.1248,0.0585841231393204
"tau1",59,0.100542,0.110768,"group",0.010226,0.10170873863659
"tau",59,0.07553605,0.0916908,"group",0.01615475,0.21386808020806
"drift_con",59,0.739972,1.91151,"group",1.171538,1.58321936505706
"urgency",59,0.11386,0.467812,"group",0.353952,3.10865975759705
"Arew",59,0.199116,0.637269,"group",0.438153,2.20049117097571
"Apun",59,0.278946,0.0589474,"group",-0.2199986,-0.788678095401978
"K",59,2.584085,2.17056,"group",-0.413525,-0.160027630670044
"betaF",59,0.5984835,-0.287021,"group",-0.8855045,-1.47958047297879
"betaP",59,0.4078825,0.640756,"group",0.2328735,0.570932805403517
"boundary1",60,1.33393,1.230585,"group",-0.103345,-0.0774740803490438
"boundary",60,1.96106,1.92683,"group",-0.0342300000000002,-0.0174548458486738
"tau1",60,0.0562643,0.0950219,"group",0.0387576,0.688848879307127
"tau",60,0.05766245,0.07803965,"group",0.0203772,0.353387689909117
"drift_con",60,1.703175,2.085805,"group",0.38263,0.224656890806875
"urgency",60,0.128903,0.198599,"group",0.069696,0.540685631831687
"Arew",60,0.310906,0.3538945,"group",0.0429885,0.13826847986208
"Apun",60,0.0322186,0.02945745,"group",-0.00276115,-0.0857004959867902
"K",60,0.365287,3.263205,"group",2.897918,7.93326343395741
"betaF",60,0.1581055,-0.04197185,"group",-0.20007735,-1.26546736198298
"betaP",60,-0.639492,-0.0405987,"group",0.5988933,0.936514139348108
"boundary1",61,1.888115,1.512705,"group",-0.37541,-0.198827931561372
