"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"update",36,0.8897275,0.957337,"group",0.0676095,0.0759889966309909
"decay",36,0.0272022,0.01769495,"group",-0.00950725,-0.349502981376506
"epP",36,-3.373925,-2.58239,"group",0.791535,0.234603614484614
"epN",36,-1.02438,-1.87782,"group",-0.85344,-0.833128331283313
"K",36,0.3659465,0.2990775,"group",-0.066869,-0.182728896163784
"w",36,0.6711395,0.686863,"group",0.0157235,0.0234280652532
"con",37,0.8553245,0.8937735,"group",0.038449,0.0449525297124073
"gain",37,0.2769215,0.0597772,"group",-0.2171443,-0.78413665966709
"loss",37,0.1639935,0.223265,"group",0.0592715,0.361425910173269
"update",37,0.02414845,0.0667766,"group",0.04262815,1.76525408463069
"decay",37,0.451927,0.3468215,"group",-0.1051055,-0.232571853418804
"epP",37,-0.01929485,-1.484405,"group",-1.46511015,-75.9327048409291
"epN",37,-1.200845,-1.202715,"group",-0.00186999999999982,-0.00155723677910123
"K",37,0.421625,0.3481245,"group",-0.0735005,-0.174326712125704
"w",37,0.8062215,0.790848,"group",-0.0153734999999999,-0.0190685810289107
"con",38,0.957976,0.9529505,"group",-0.00502549999999991,-0.00524595605735416
"gain",38,0.005856875,0.0160824,"group",0.010225525,1.74590118450539
"loss",38,0.123339,0.147495,"group",0.024156,0.195850460924768
"update",38,0.1201985,0.07523915,"group",-0.04495935,-0.374042521329301
"decay",38,0.7044085,0.751238,"group",0.0468295,0.0664806003902565
"epP",38,-0.1496385,-0.3806255,"group",-0.230987,-1.54363349004434
"epN",38,-1.15097,-1.54117,"group",-0.3902,-0.339018393181404
"K",38,0.436833,0.358367,"group",-0.078466,-0.179624707840296
"w",38,0.848468,0.8660565,"group",0.0175885,0.0207297152043448
"con",39,0.929143,0.925107,"group",-0.00403600000000015,-0.00434378777002049
"gain",39,0.0123735,0.0158298,"group",0.0034563,0.279330827979149
"loss",39,0.8504015,0.3734155,"group",-0.476986,-0.560895059568921
"update",39,0.00809368,0.666027,"group",0.65793332,81.2897618882881
"decay",39,0.318245,0.2013115,"group",-0.1169335,-0.367432324152775
"epP",39,0.2947755,0.511233,"group",0.2164575,0.734313061974282
"epN",39,-2.38648,-1.86216,"group",0.52432,0.219704334417217
"K",39,0.4135575,0.4272365,"group",0.013679,0.0330764162178173
"w",39,0.635094,0.6949585,"group",0.0598645,0.0942608495750235
"con",40,1.03397,1.006635,"group",-0.0273350000000001,-0.026436937241893
"gain",40,0.621855,0.1352125,"group",-0.4866425,-0.782565871465213
"loss",40,0.1772595,0.318947,"group",0.1416875,0.799322462265774
"update",40,0.06764115,0.149702,"group",0.08206085,1.21317940336615
"decay",40,0.313327,0.3987815,"group",0.0854545,0.272732640340603
"epP",40,-2.94903,-3.04354,"group",-0.0945100000000001,-0.0320478258952944
"epN",40,-2.398635,-1.821145,"group",0.57749,0.240757764311786
"K",40,0.478092,0.580691,"group",0.102599,0.214600955464639
"w",40,0.4345195,0.3695295,"group",-0.06499,-0.149567510779148
"con",41,0.971918,0.8817335,"group",-0.0901845000000001,-0.0927902353902285
"gain",41,0.4419745,0.059645,"group",-0.3823295,-0.865048775438402
"loss",41,0.3195325,0.143831,"group",-0.1757015,-0.54987051395398
"update",41,0.024346,0.9127865,"group",0.8884405,36.4922574550234
"decay",41,0.281637,0.0668794,"group",-0.2147576,-0.762533331913065
"epP",41,0.1819225,0.284711,"group",0.1027885,0.565012574035647
"epN",41,-2.18232,-1.713395,"group",0.468925,0.21487453718978
"K",41,0.4425015,0.3528795,"group",-0.089622,-0.202534906661333
"w",41,0.7321375,0.7360775,"group",0.00393999999999994,0.00538150279148376
"con",42,0.82936,0.9700185,"group",0.1406585,0.169598847303945
"gain",42,0.6880845,0.41026,"group",-0.2778245,-0.403765089898116
"loss",42,0.233803,0.391175,"group",0.157372,0.673096581309906
"update",42,0.013453,0.1263375,"group",0.1128845,8.39102802348918
"decay",42,0.3405555,0.426002,"group",0.0854465,0.250903303573133
"epP",42,-2.011195,-1.7153,"group",0.295895,0.147123973558009
"epN",42,-1.319235,-2.042915,"group",-0.72368,-0.548560339893954
"K",42,0.3953215,0.237241,"group",-0.1580805,-0.399878326880779
"w",42,0.6762705,0.5704645,"group",-0.105806,-0.156455146276527
"con",43,0.9260535,1.02007,"group",0.0940164999999999,0.101523832046421
"gain",43,0.01581585,0.2048015,"group",0.18898565,11.9491301447598
"loss",43,0.447154,0.3470125,"group",-0.1001415,-0.223953045259575
"update",43,0.7959695,0.322618,"group",-0.4733515,-0.594685474757513
"decay",43,0.3425325,0.4988725,"group",0.15634,0.456423842993001
"epP",43,0.521568,1.22341,"group",0.701842,1.34563853610651
"epN",43,-1.42046,-2.1949,"group",-0.77444,-0.545203666417921
"K",43,0.4153005,0.339292,"group",-0.0760085,-0.18302048757466
"w",43,0.781198,0.517871,"group",-0.263327,-0.337080996111101
"con",44,0.800632,0.932013,"group",0.131381,0.164096613675197
"gain",44,0.0092476,0.01438955,"group",0.00514195,0.556030753925343
"loss",44,0.2591125,0.188042,"group",-0.0710705,-0.27428433595446
"update",44,0.213805,0.417644,"group",0.203839,0.953387432473516
"decay",44,0.1629305,0.133657,"group",-0.0292735,-0.179668631717205
