"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"con",161,1.522585,1.25737,"group",-0.265215,-0.174187319591353
"gain",161,0.588805,0.5831355,"group",-0.00566949999999999,-0.00962882448348773
"loss",161,1.90679,1.949985,"group",0.0431949999999999,0.0226532549467953
"update",161,0.124121,0.175031,"group",0.05091,0.410164275183087
"con",162,1.786995,1.824995,"group",0.0379999999999998,0.021264748922073
"gain",162,0.1020945,0.127776,"group",0.0256815,0.251546361459236
"loss",162,0.295338,0.4244225,"group",0.1290845,0.437073793416357
"update",162,0.0177744,0.05438575,"group",0.03661135,2.05977979566118
"con",163,1.38705,1.37255,"group",-0.0145,-0.0104538408853322
"gain",163,0.0170885,0.06870855,"group",0.05162005,3.02074787137549
"loss",163,0.218611,0.2906605,"group",0.0720495,0.329578566494824
"update",163,0.8906125,0.709477,"group",-0.1811355,-0.203383065025474
"con",164,0.8518215,1.407115,"group",0.5552935,0.651889509715357
"gain",164,0.2308825,0.1287,"group",-0.1021825,-0.442573603456303
"loss",164,0.5776585,1.25924,"group",0.6815815,1.17990387053943
"update",164,0.03844085,0.0319028,"group",-0.00653805,-0.170080786455034
"con",165,1.460195,1.50019,"group",0.0399949999999998,0.0273901773393278
"gain",165,0.04793925,0.07023435,"group",0.0222951,0.465069854034012
"loss",165,0.2857845,0.2373115,"group",-0.048473,-0.169613817404373
"update",165,0.796035,0.6963585,"group",-0.0996765000000001,-0.125216227929677
"con",166,0.921455,0.8313605,"group",-0.0900945000000001,-0.0977741723686996
"gain",166,0.557098,0.297774,"group",-0.259324,-0.465490811311475
"loss",166,1.737915,0.92984,"group",-0.808075,-0.464968079566607
"update",166,0.1255815,0.0386211,"group",-0.0869604,-0.692461867392888
"con",167,1.684265,1.94318,"group",0.258915,0.153725809180859
"gain",167,0.1437,0.114884,"group",-0.028816,-0.200528879610299
"loss",167,0.51758,1.163575,"group",0.645995,1.24810657289694
"update",167,0.0445002,0.0429242,"group",-0.00157600000000001,-0.0354155711659725
"con",168,2.422285,1.651275,"group",-0.77101,-0.318298631251071
"gain",168,0.549823,0.4518345,"group",-0.0979884999999999,-0.178218262968264
"loss",168,2.415985,2.638755,"group",0.22277,0.0922066983031766
"update",168,0.02510975,0.0615326,"group",0.03642285,1.45054610260954
"con",169,2.75748,1.982575,"group",-0.774905,-0.28101926396565
"gain",169,0.490649,0.127457,"group",-0.363192,-0.740227739178109
"loss",169,1.695165,2.91052,"group",1.215355,0.71695380685656
"update",169,0.07965165,0.09034675,"group",0.0106951,0.134273426853053
"con",170,0.7800895,1.078315,"group",0.2982255,0.382296518540501
"gain",170,0.0669839,0.1579595,"group",0.0909756,1.35817114261785
"loss",170,0.8022185,1.453785,"group",0.6515665,0.812205776855059
"update",170,0.3984835,0.0683443,"group",-0.3301392,-0.828489008955201
"con",171,0.8820055,0.85941,"group",-0.0225955,-0.0256183209741889
"gain",171,0.4513705,0.438986,"group",-0.0123845,-0.0274375485327464
"loss",171,0.4202125,0.668892,"group",0.2486795,0.591794627718119
"update",171,0.02970455,0.044131,"group",0.01442645,0.485664654068148
"con",172,1.335035,1.531835,"group",0.1968,0.14741186560652
"gain",172,0.03174715,0.06895555,"group",0.0372084,1.17202331547871
"loss",172,0.5400145,0.713233,"group",0.1732185,0.320766386828502
"update",172,0.0762696,0.0677891,"group",-0.00848049999999999,-0.111191090552461
"con",173,0.8072525,0.8466535,"group",0.0394009999999999,0.0488087680124867
"gain",173,0.386584,0.338429,"group",-0.048155,-0.124565424332099
"loss",173,0.5915245,0.4395135,"group",-0.152011,-0.256981748008747
"update",173,0.0298376,0.0235823,"group",-0.0062553,-0.209644877604097
"con",174,1.310365,1.22615,"group",-0.0842149999999999,-0.0642683527108858
"gain",174,0.0283164,0.0835507,"group",0.0552343,1.95061165967425
"loss",174,0.1181365,0.2335715,"group",0.115435,0.977132384995323
"update",174,0.791456,0.5968185,"group",-0.1946375,-0.245923336230946
"con",175,1.158925,1.142905,"group",-0.0160199999999999,-0.0138231550790603
"gain",175,0.0238224,0.159135,"group",0.1353126,5.68005742494459
"loss",175,0.1878685,0.160233,"group",-0.0276355,-0.147100232343368
"update",175,0.0579481,0.0715503,"group",0.0136022,0.234730733190562
"con",176,2.71334,1.83631,"group",-0.87703,-0.323228935555441
"gain",176,0.8422095,0.689715,"group",-0.1524945,-0.181064806321942
"loss",176,1.25904,1.738195,"group",0.479155,0.380571705426356
"update",176,0.0385691,0.0650079,"group",0.0264388,0.685491753761431
"con",177,2.2691,2.114935,"group",-0.154165,-0.0679410338900885
"gain",177,0.0226926,0.04854995,"group",0.02585735,1.13946176286543
"loss",177,0.277949,0.3961695,"group",0.1182205,0.425331625585989
"update",177,0.0178922,0.01953465,"group",0.00164245,0.0917969841606957
"con",178,1.30568,0.887884,"group",-0.417796,-0.319983456896023
"gain",178,0.6160215,0.2731545,"group",-0.342867,-0.556582846540259
"loss",178,1.176995,0.6935995,"group",-0.4833955,-0.410703104091351
"update",178,0.0234819,0.0399377,"group",0.0164558,0.700786563267879
"con",179,2.766605,2.32502,"group",-0.441585,-0.15961259377468
"gain",179,0.02158795,0.06643645,"group",0.0448485,2.0774784080934
"loss",179,0.112951,1.1679,"group",1.054949,9.33988189568928
"update",179,0.01080285,0.02160315,"group",0.0108003,0.99976395117955
