"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"wgt_rew",8,0.8192605,0.9867115,"group",0.167451,0.204392864052399
"update",8,0.120211,0.1093325,"group",-0.0108785,-0.0904950462104133
"con",9,1.767765,1.94023,"group",0.172465,0.0975610445958598
"wgt_pun",9,0.007292505,0.037354,"group",0.030061495,4.12224537384616
"wgt_rew",9,0.786819,0.09379095,"group",-0.69302805,-0.880797298997609
"update",9,0.004112085,0.01622945,"group",0.012117365,2.94676909645593
"con",10,1.73151,2.316045,"group",0.584535,0.337586846163175
"wgt_pun",10,0.00711776,0.0401307,"group",0.03301294,4.6381080564672
"wgt_rew",10,0.8003655,0.932209,"group",0.1318435,0.164729114385865
"update",10,0.0378593,0.0200336,"group",-0.0178257,-0.470840718132665
"con",11,2.17136,2.16009,"group",-0.0112699999999997,-0.0051902954830151
"wgt_pun",11,0.00714266,0.03934575,"group",0.03220309,4.5085570361742
"wgt_rew",11,0.8088485,0.887783,"group",0.0789344999999999,0.0975887326242181
"update",11,0.01083645,0.02410345,"group",0.013267,1.22429393389902
"con",12,1.340095,1.99658,"group",0.656485,0.489879448845045
"wgt_pun",12,0.00717076,0.03822955,"group",0.03105879,4.33131076761738
"wgt_rew",12,0.7688535,0.1124455,"group",-0.656408,-0.85374912125652
"update",12,0.0021814,0.018874,"group",0.0166926,7.65224167965527
"con",13,1.476905,1.98192,"group",0.505015,0.341941424803897
"wgt_pun",13,0.00711622,0.03789615,"group",0.03077993,4.32532018403029
"wgt_rew",13,0.7812385,0.08735905,"group",-0.69387945,-0.888178769991494
"update",13,0.0183594,0.0178215,"group",-0.000537899999999997,-0.0292983430831072
"con",14,2.156715,1.914815,"group",-0.2419,-0.112161319414016
"wgt_pun",14,0.0072641,0.0375284,"group",0.0302643,4.16628350380639
"wgt_rew",14,0.800149,0.0601111,"group",-0.7400379,-0.924875117009457
"update",14,0.00645466,0.0153093,"group",0.00885464,1.3718212888053
"con",15,1.592775,2.00474,"group",0.411965,0.258646073676445
"wgt_pun",15,0.00720965,0.0381831,"group",0.03097345,4.29611007469156
"wgt_rew",15,0.777309,0.04842575,"group",-0.72888325,-0.937700772794346
"update",15,0.00320058,0.01606555,"group",0.01286497,4.0195745771079
"con",16,2.33621,2.060425,"group",-0.275785,-0.118048035065341
"wgt_pun",16,0.00723711,0.03856575,"group",0.03132864,4.32888818879359
"wgt_rew",16,0.80279,0.6059715,"group",-0.1968185,-0.245168101246901
"update",16,0.01159255,0.0196739,"group",0.00808135,0.697115820074099
"con",17,2.852885,2.209335,"group",-0.64355,-0.225578668610897
"wgt_pun",17,0.00713457,0.0406875,"group",0.03355293,4.70286646567348
"wgt_rew",17,0.822916,0.4974275,"group",-0.3254885,-0.395530649543817
"update",17,0.01118825,0.0214425,"group",0.01025425,0.916519562934328
"con",18,1.82188,2.07367,"group",0.25179,0.138203394296002
"wgt_pun",18,0.007045965,0.03887305,"group",0.031827085,4.51706544100063
"wgt_rew",18,0.79862,0.257267,"group",-0.541353,-0.677860559465077
"update",18,0.01088665,0.01778835,"group",0.0069017,0.633959941763536
"con",19,2.613045,2.691235,"group",0.0781899999999998,0.0299229443044417
"wgt_pun",19,0.00717921,0.0457218,"group",0.03854259,5.36863944640148
"wgt_rew",19,0.8120815,0.833866,"group",0.0217845,0.0268255095085899
"update",19,0.0113295,0.0196277,"group",0.0082982,0.732441855333422
"con",20,1.33102,2.037305,"group",0.706285,0.530634400685189
"wgt_pun",20,0.00721699,0.0391017,"group",0.03188471,4.41800667591337
"wgt_rew",20,0.770211,0.07460585,"group",-0.69560515,-0.903135829013089
"update",20,0.00242705,0.0181417,"group",0.01571465,6.4747945036155
"con",21,2.756215,2.13428,"group",-0.621935,-0.225648216848105
"wgt_pun",21,0.007314485,0.03992595,"group",0.032611465,4.45847725437949
"wgt_rew",21,0.806953,0.442972,"group",-0.363981,-0.4510560094578
"update",21,0.006596805,0.01987615,"group",0.013279345,2.01299644297505
"con",22,1.88326,1.956045,"group",0.0727850000000001,0.0386484075486126
"wgt_pun",22,0.00722535,0.03786185,"group",0.0306365,4.24014061602552
"wgt_rew",22,0.786291,0.129316,"group",-0.656975,-0.835536716050419
"update",22,0.00418265,0.01713125,"group",0.0129486,3.09578855510263
"con",23,1.568305,2.17912,"group",0.610815,0.389474623877371
"wgt_pun",23,0.007211405,0.0391483,"group",0.031936895,4.42866473315533
"wgt_rew",23,0.777133,0.6636105,"group",-0.1135225,-0.146078599158703
"update",23,0.002445915,0.01903895,"group",0.016593035,6.78397859287833
"con",24,1.54893,2.01813,"group",0.4692,0.302918789099572
"wgt_pun",24,0.00720224,0.0383759,"group",0.03117366,4.32832840893944
"wgt_rew",24,0.7779215,0.1561555,"group",-0.621766,-0.799265735681557
"update",24,0.003297245,0.0183824,"group",0.015085155,4.57507858833663
"con",25,1.514475,1.97226,"group",0.457785,0.302273064923488
"wgt_pun",25,0.00723012,0.0375075,"group",0.03027738,4.18767323363928
"wgt_rew",25,0.772583,0.06163565,"group",-0.71094735,-0.920221322498683
"update",25,0.002724145,0.0159219,"group",0.013197755,4.84473293455378
"con",26,1.59653,1.95981,"group",0.36328,0.227543484932948
"wgt_pun",26,0.007234875,0.0370745,"group",0.029839625,4.12441472727587
"wgt_rew",26,0.7762665,0.1298865,"group",-0.64638,-0.832677952739169
"update",26,0.003020155,0.01522795,"group",0.012207795,4.04210876594082
"con",27,1.496725,2.14539,"group",0.648665,0.433389567221767
"wgt_pun",27,0.00721143,0.04066865,"group",0.03345722,4.63947095097644
"wgt_rew",27,0.7713565,0.0900101,"group",-0.6813464,-0.883309338807672
"update",27,0.00264745,0.0210285,"group",0.01838105,6.94292621201533
"con",28,1.407415,2.01033,"group",0.602915,0.428384662661688
"wgt_pun",28,0.007179875,0.0381222,"group",0.030942325,4.30959104441233
"wgt_rew",28,0.773269,0.2234455,"group",-0.5498235,-0.71103781478373
"update",28,0.002467895,0.0179138,"group",0.015445905,6.25873669665849
"con",29,2.20323,2.325475,"group",0.122245,0.0554844478334082
"wgt_pun",29,0.00751348,0.03818685,"group",0.03067337,4.08244515191363
"wgt_rew",29,0.7848085,0.9748235,"group",0.190015,0.242116388902516
"update",29,0.219231,0.05586835,"group",-0.16336265,-0.745162180531038
"con",30,1.655935,2.15395,"group",0.498015,0.300745500276279
"wgt_pun",30,0.0071926,0.04127825,"group",0.03408565,4.73898868281289
"wgt_rew",30,0.782957,0.210588,"group",-0.572369,-0.731035037684062
"update",30,0.003015465,0.0253498,"group",0.022334335,7.40659732412746
"con",31,1.386025,2.00166,"group",0.615635,0.444173084901066
"wgt_pun",31,0.00716765,0.0374694,"group",0.03030175,4.22757110070944
"wgt_rew",31,0.7703,0.1053535,"group",-0.6649465,-0.863230559522264
