"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"epP",57,0.981982,0.8283665,"group",-0.1536155,-0.156434130157172
"epN",57,0.211389,0.4502465,"group",0.2388575,1.12994290147548
"K",57,0.8563485,0.8986145,"group",0.042266,0.0493560740749824
"w",57,0.35849,0.374673,"group",0.0161830000000001,0.0451421239086169
"con",58,0.662922,0.8540905,"group",0.1911685,0.28837253854903
"gain",58,0.522914,0.541283,"group",0.0183689999999999,0.0351281472670455
"loss",58,2.8861,2.18999,"group",-0.69611,-0.24119399882194
"update",58,0.4698505,0.4575125,"group",-0.012338,-0.026259416559097
"decay",58,0.587788,0.4958945,"group",-0.0918935,-0.156337829285389
"epP",58,1.007415,1.047065,"group",0.03965,0.0393581592491674
"epN",58,0.118069,0.327093,"group",0.209024,1.77035462314409
"K",58,0.7971425,0.775163,"group",-0.0219794999999999,-0.0275728618157982
"w",58,0.284942,0.24889,"group",-0.036052,-0.126523994356746
"con",59,2.967065,2.891825,"group",-0.07524,-0.0253583928899434
"gain",59,0.4953535,0.4852,"group",-0.0101535,-0.0204974831105464
"loss",59,3.33789,3.35192,"group",0.01403,0.00420325415157479
"update",59,0.4567165,0.4697765,"group",0.0130600000000001,0.0285954196969018
"decay",59,0.489789,0.5002655,"group",0.0104765,0.0213898229645827
"epP",59,1.12339,1.093835,"group",-0.0295550000000002,-0.0263087618725467
"epN",59,0.623227,0.652515,"group",0.029288,0.0469941128994732
"K",59,0.6865,0.6879045,"group",0.00140450000000003,0.00204588492352517
"w",59,0.2833125,0.283638,"group",0.000325500000000034,0.00114890800794188
"con",60,1.61789,1.42862,"group",-0.18927,-0.116985703601605
"gain",60,0.33135,0.502374,"group",0.171024,0.516143051154369
"loss",60,2.762045,4.070455,"group",1.30841,0.47371060210822
"update",60,0.400539,0.4827965,"group",0.0822575,0.205367017943321
"decay",60,0.4179755,0.5484005,"group",0.130425,0.312039820515796
"epP",60,-0.7247325,-1.027345,"group",-0.3026125,-0.417550613502223
"epN",60,-1.220385,-0.61672,"group",0.603665,0.494651278080278
"K",60,0.3155885,0.216893,"group",-0.0986955,-0.312734779626
"w",60,0.2027245,0.2937645,"group",0.09104,0.449082375341905
"con",61,1.27867,1.229605,"group",-0.0490649999999999,-0.0383719020544784
"gain",61,0.302393,0.2672815,"group",-0.0351115,-0.116112145453102
"loss",61,1.12762,1.874465,"group",0.746845,0.662319753108317
"update",61,0.445384,0.4227025,"group",-0.0226815,-0.0509257180320802
"decay",61,0.588408,0.343071,"group",-0.245337,-0.416950483338092
"epP",61,0.577101,0.4153685,"group",-0.1617325,-0.280249904262859
"epN",61,0.881833,0.961452,"group",0.0796189999999999,0.0902880704169609
"K",61,0.2438915,0.374862,"group",0.1309705,0.537003134590586
"w",61,0.3587765,0.382983,"group",0.0242065,0.0674695806442173
"con",62,0.8091705,1.11835,"group",0.3091795,0.382094379367513
"gain",62,0.486037,0.491941,"group",0.00590399999999996,0.0121472233595384
"loss",62,2.921465,2.98882,"group",0.0673550000000001,0.0230552137369436
"update",62,0.365223,0.403295,"group",0.0380720000000001,0.104243161027646
"decay",62,0.279275,0.3373385,"group",0.0580635,0.20790797600931
"epP",62,0.717883,0.3570495,"group",-0.3608335,-0.502635526959128
"epN",62,-0.498118,1.01813,"group",1.516248,3.04395344075099
"K",62,0.641565,0.6003495,"group",-0.0412155,-0.0642421266746159
"w",62,0.382889,0.3816465,"group",-0.00124250000000004,-0.00324506580236057
"con",63,1.126325,1.22179,"group",0.0954649999999999,0.0847579517457216
"gain",63,0.1803,0.620969,"group",0.440669,2.4440876317249
"loss",63,2.55579,5.80125,"group",3.24546,1.26984611411736
"update",63,0.2580525,0.450246,"group",0.1921935,0.744784491527887
"decay",63,0.23418,0.3099685,"group",0.0757885,0.32363352976343
"epP",63,-0.9494435,-0.891726,"group",0.0577175,0.0607908738118698
"epN",63,-0.3348505,-0.1797015,"group",0.155149,0.463338116562466
"K",63,0.51367,0.3870185,"group",-0.1266515,-0.246561995055191
"w",63,0.3684085,0.439904,"group",0.0714954999999999,0.194065826385656
"con",64,0.555483,0.6532635,"group",0.0977805,0.176027889242335
"gain",64,0.6998335,0.4616025,"group",-0.238231,-0.340410969180526
"loss",64,5.581805,2.65088,"group",-2.930925,-0.525085523410438
"update",64,0.445543,0.452781,"group",0.00723799999999997,0.0162453455670945
"decay",64,0.716518,0.6674565,"group",-0.0490615,-0.0684721109588314
"epP",64,0.67147,0.739009,"group",0.067539,0.100583793765917
"epN",64,0.238983,0.109417,"group",-0.129566,-0.54215571818916
"K",64,0.7861155,0.4833765,"group",-0.302739,-0.385107531908479
"w",64,0.396718,0.3721155,"group",-0.0246025,-0.0620150837622695
"con",65,0.6127415,0.766037,"group",0.1532955,0.250179725055346
"gain",65,0.6025105,0.3900115,"group",-0.212499,-0.352689289232304
"loss",65,5.24187,3.79919,"group",-1.44268,-0.275222392008959
"update",65,0.4257835,0.422298,"group",-0.00348550000000003,-0.00818608518178847
"decay",65,0.570016,0.649389,"group",0.079373,0.139246968506147
"epP",65,0.69117,0.758833,"group",0.067663,0.0978963207315133
"epN",65,-0.613602,0.08426985,"group",0.69787185,1.13733633527922
"K",65,0.858223,0.763095,"group",-0.095128,-0.110842986030437
"w",65,0.336684,0.457798,"group",0.121114,0.359726033907165
"con",66,0.955357,0.732001,"group",-0.223356,-0.233793231221418
"gain",66,0.5047525,0.5184645,"group",0.0137120000000001,0.0271657891739022
"loss",66,4.06335,3.855055,"group",-0.208295,-0.0512618898199761
"update",66,0.4803035,0.443325,"group",-0.0369785,-0.0769898616187474
"decay",66,0.5640095,0.604523,"group",0.0405134999999999,0.0718312368851941
"epP",66,-0.9387935,-0.776193,"group",0.1626005,0.173201561365732
"epN",66,-0.554493,-0.620982,"group",-0.0664889999999999,-0.119909538984261
"K",66,0.3386165,0.4572245,"group",0.118608,0.350272358257793
"w",66,0.2953055,0.2944475,"group",-0.000858000000000025,-0.00290546569569488
"con",67,0.78265,1.03211,"group",0.24946,0.318737622181051
"gain",67,0.384582,0.647599,"group",0.263017,0.683903562829254
