"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"con",12,1.812645,2.096175,"group",0.28353,0.156417831401074
"gain",12,1.25131,1.36183,"group",0.11052,0.088323437037984
"loss",12,0.683572,0.2473045,"group",-0.4362675,-0.638217334823545
"update",12,0.109244,0.2228915,"group",0.1136475,1.04030884991395
"decay",12,0.225045,0.1836265,"group",-0.0414185,-0.184045413139594
"con",13,1.053775,1.47575,"group",0.421975,0.400441270669735
"gain",13,1.21352,1.40469,"group",0.19117,0.157533456391324
"loss",13,0.487828,0.1064035,"group",-0.3814245,-0.781883163738039
"update",13,0.440189,0.4367825,"group",-0.00340649999999998,-0.00773872132197756
"decay",13,0.235693,0.6135835,"group",0.3778905,1.60331660252956
"con",14,1.609815,1.819185,"group",0.20937,0.130058422862254
"gain",14,1.33926,1.39299,"group",0.0537300000000001,0.0401191702880696
"loss",14,0.243403,0.1262685,"group",-0.1171345,-0.48123687875663
"update",14,0.5757985,0.495195,"group",-0.0806035000000001,-0.139985602602299
"decay",14,0.768039,0.6977705,"group",-0.0702685,-0.0914907966913138
"con",15,0.4939125,0.6715865,"group",0.177674,0.359727684559512
"gain",15,0.761969,1.1205,"group",0.358531,0.470532265748344
"loss",15,0.7615245,0.3682355,"group",-0.393289,-0.516449569252204
"update",15,0.418341,0.4539085,"group",0.0355675,0.0850203542086479
"decay",15,0.4984685,0.591215,"group",0.0927465000000001,0.18606291069546
"con",16,0.6561695,0.4735455,"group",-0.182624,-0.278318330858109
"gain",16,1.003485,0.9510365,"group",-0.0524484999999999,-0.052266351764102
"loss",16,0.5988235,0.49395,"group",-0.1048735,-0.175132572452484
"update",16,0.484639,0.4369095,"group",-0.0477295000000001,-0.098484645272048
"decay",16,0.572919,0.446632,"group",-0.126287,-0.220427320441458
"con",17,0.89247,1.105095,"group",0.212625,0.238243302295875
"gain",17,0.596246,1.377875,"group",0.781629,1.31091697051217
"loss",17,1.098075,0.104056,"group",-0.994019,-0.905237802518043
"update",17,0.348759,0.281058,"group",-0.067701,-0.194119721641592
"decay",17,0.02846375,0.308205,"group",0.27974125,9.82798296078345
"con",18,0.6232865,0.5233825,"group",-0.099904,-0.160285839658006
"gain",18,0.440031,1.04319,"group",0.603159,1.37071933568317
"loss",18,1.07268,0.388773,"group",-0.683907,-0.637568519968677
"update",18,0.467085,0.436281,"group",-0.0308039999999999,-0.0659494524551205
"decay",18,0.6204845,0.5717845,"group",-0.0487000000000001,-0.0784870532624104
"con",19,1.338795,0.987004,"group",-0.351791,-0.26276689112224
"gain",19,0.133591,1.320745,"group",1.187154,8.88648187377892
"loss",19,1.36204,0.1634295,"group",-1.1986105,-0.880011233150275
"update",19,0.440556,0.5489085,"group",0.1083525,0.245944896903004
"decay",19,0.6346395,0.7032135,"group",0.068574,0.108051894028027
"con",20,0.883944,1.12353,"group",0.239586,0.271042056962885
"gain",20,0.3282055,1.35899,"group",1.0307845,3.14066796564957
"loss",20,1.208415,0.1326415,"group",-1.0757735,-0.890235142728285
"update",20,0.4718065,0.51332,"group",0.0415135,0.0879884020249827
"decay",20,0.488524,0.698652,"group",0.210128,0.430128304852986
