"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error"
"tau",62,0.07253735,0.0820212,"group",0.00948385,0.130744368246152
"drift_con",62,0.504818,0.4274275,"group",-0.0773905,-0.153303764921219
"urgency",62,0.1051865,0.25405,"group",0.1488635,1.41523389408337
"gain",62,0.4341395,0.494207,"group",0.0600675,0.13835990505356
"loss",62,2.321235,0.435919,"group",-1.885316,-0.812203848382434
"decay",62,0.546435,0.899331,"group",0.352896,0.645815147272777
"explore_alpha",62,0.221283,0.5724425,"group",0.3511595,1.5869248880393
"explore_bonus",62,-2.09427,-0.737768,"group",1.356502,0.647720685489454
"boundary1",63,3.19481,3.06697,"group",-0.12784,-0.0400148991645825
"boundary",63,2.52328,2.423525,"group",-0.099755,-0.0395338606892616
"tau1",63,0.144831,0.2521485,"group",0.1073175,0.740984319655323
"tau",63,0.0764239,0.107784,"group",0.0313601,0.410344146268379
"drift_con",63,0.480436,0.602974,"group",0.122538,0.255055824292934
"urgency",63,0.1977445,0.265413,"group",0.0676685,0.342201679439883
"gain",63,0.2951605,0.520714,"group",0.2255535,0.76417237401346
"loss",63,1.042775,0.3006555,"group",-0.7421195,-0.711677495145166
"decay",63,0.740939,0.7900965,"group",0.0491575,0.0663448677961343
"explore_alpha",63,0.4771425,0.21327,"group",-0.2638725,-0.553026611546865
"explore_bonus",63,2.991965,0.94265,"group",-2.049315,-0.684939496284215
"boundary1",64,1.73257,1.492755,"group",-0.239815,-0.138415763865241
"boundary",64,1.51527,1.364645,"group",-0.150625,-0.0994047265503838
"tau1",64,0.05697385,0.123291,"group",0.06631715,1.16399277914341
"tau",64,0.0563238,0.07338475,"group",0.01706095,0.302908362006825
"drift_con",64,0.538555,0.4784,"group",-0.060155,-0.111697041156428
"urgency",64,0.1219535,0.379855,"group",0.2579015,2.1147527541235
"gain",64,0.4424035,0.5244145,"group",0.082011,0.185376019855177
"loss",64,0.694453,0.678287,"group",-0.016166,-0.0232787532057605
"decay",64,0.5901275,0.452296,"group",-0.1378315,-0.233562238668762
"explore_alpha",64,0.2712155,0.381038,"group",0.1098225,0.404927078282768
"explore_bonus",64,3.52365,0.572926,"group",-2.950724,-0.837405531196345
"boundary1",65,2.2353,2.1455,"group",-0.0897999999999999,-0.0401735784905829
"boundary",65,1.23201,1.262775,"group",0.0307649999999999,0.0249713882192514
"tau1",65,0.0591904,0.1065045,"group",0.0473141,0.799354287181705
"tau",65,0.0529182,0.06643535,"group",0.01351715,0.255434803149011
"drift_con",65,1.670635,0.540947,"group",-1.129688,-0.676202761225522
"urgency",65,0.140009,0.2478335,"group",0.1078245,0.770125491932661
"gain",65,0.243601,0.444659,"group",0.201058,0.825357859778901
"loss",65,0.116931,0.2287795,"group",0.1118485,0.956534195380181
"decay",65,0.5199365,0.9380865,"group",0.41815,0.80423282458531
"explore_alpha",65,0.363697,0.1960505,"group",-0.1676465,-0.460951011418846
"explore_bonus",65,1.35924,1.858085,"group",0.498845,0.367002883964568
"boundary1",66,1.77785,1.820615,"group",0.0427650000000002,0.0240543352926288
"boundary",66,0.861763,0.910703,"group",0.04894,0.0567905561041725
"tau1",66,0.0590929,0.0804118,"group",0.0213189,0.3607692294675
"tau",66,0.05126975,0.05976815,"group",0.0084984,0.1657585613349
"drift_con",66,0.533302,0.453829,"group",-0.0794729999999999,-0.14902062996201
"urgency",66,0.08726765,0.429872,"group",0.34260435,3.92590324135003
"gain",66,0.3012575,0.5350375,"group",0.23378,0.776013875173233
"loss",66,1.984745,0.90326,"group",-1.081485,-0.544898714948268
"decay",66,0.390536,0.548421,"group",0.157885,0.404277710633591
"explore_alpha",66,0.42487,0.186682,"group",-0.238188,-0.560613834820063
"explore_bonus",66,-1.32007,-2.929255,"group",-1.609185,-1.21901490072496
"boundary1",67,2.67016,2.411585,"group",-0.258575,-0.0968387662162569
"boundary",67,2.66444,2.22292,"group",-0.44152,-0.165708366486016
"tau1",67,0.1693825,0.196664,"group",0.0272815,0.161064454710493
