"subject_id","category","session","statistic","observed","simulated_mean","simulated_sd","ppp","p_2.5","p_50","p_97.5","extreme_ppp"
"201406","rt","block_4","rt_mean",0.5042,0.606857453408346,0.0916880294633262,0.877,0.456872673542513,0.598893216439087,0.804606227270944,FALSE
"201406","rt","block_4","rt_sd",0.247956405336439,0.338737971537589,0.117576815734266,0.765,0.163215524552003,0.326600943649709,0.627772334042197,FALSE
"201406","rt","block_4","rt_min",0.282,0.280467048373512,0.0257562545449348,0.41,0.240972098323004,0.276333677443451,0.338201373220902,FALSE
"201406","rt","block_4","rt_q10",0.3197,0.322803502661595,0.0341256934377045,0.478,0.272153146188714,0.317910034366334,0.398302110702824,FALSE
"201406","rt","block_4","rt_q30",0.3478,0.40002082707269,0.0537104215148613,0.861,0.320338534719327,0.392961613687237,0.525308265688044,FALSE
"201406","rt","block_4","rt_q50",0.4025,0.499676073149282,0.081167711076127,0.903,0.376778525839574,0.488438894035036,0.681164743395504,FALSE
"201406","rt","block_4","rt_q70",0.522,0.659025997317595,0.126979219979724,0.874,0.45822736739456,0.640803023793084,0.953007832932296,FALSE
"201406","rt","block_4","rt_q90",0.7647,1.00433054102585,0.237386948314229,0.856,0.632107933796695,0.969970432214575,1.54812843307813,FALSE
"201406","rt","block_4","rt_mean_play",0.436470588235294,0.578374125403171,0.0978733189413811,0.956,0.426955414161861,0.561368775886365,0.807531768424607,TRUE
"201406","rt","block_4","rt_sd_play",0.149197066679886,0.318921092439729,0.127933822887265,0.968,0.142335123575434,0.293111056655997,0.640622309820806,TRUE
"201406","rt","block_4","rt_min_play",0.282,0.28199193937656,0.0279441367676032,0.42,0.240972098323004,0.276800393040502,0.349986745802503,FALSE
"201406","rt","block_4","rt_q10_play",0.3158,0.318344237714995,0.034782352714044,0.466,0.269047962209652,0.312702272940146,0.397936220162544,FALSE
"201406","rt","block_4","rt_q30_play",0.3416,0.387550360888572,0.0567796773298358,0.803,0.306972257157837,0.375948067105076,0.525511275772941,FALSE
"201406","rt","block_4","rt_q50_play",0.381,0.476941611325812,0.0877983672374935,0.905,0.35770225615487,0.457633773365977,0.692028130174505,FALSE
"201406","rt","block_4","rt_q70_play",0.4798,0.620636016907147,0.136373232985075,0.877,0.426758610640455,0.596556697835486,0.945531141433313,FALSE
"201406","rt","block_4","rt_q90_play",0.6818,0.943182883600495,0.244072890314366,0.883,0.578621834279333,0.900740988551968,1.5076147099859,FALSE
"201406","rt","block_4","rt_mean_pass",0.888,0.741174808229808,0.250767601744442,0.1995841995842,0.401778393528352,0.698670072436974,1.36004331197838,FALSE
"201406","rt","block_4","rt_sd_pass",0.382176660721191,0.332028704794796,0.213014200799421,0.336437718277066,0.0397366699501943,0.292343424009894,0.805838565972754,FALSE
"201406","rt","block_4","rt_min_pass",0.578,0.473165830111138,0.217504185787586,0.192307692307692,0.277409605240243,0.40740812671084,1.093935280521,FALSE
"201406","rt","block_4","rt_q10_pass",0.6166,0.513471689487399,0.215838311462673,0.19022869022869,0.311371800173326,0.45215411485958,1.14071937268778,FALSE
"201406","rt","block_4","rt_q30_pass",0.6938,0.59550663301747,0.231040187151934,0.224532224532225,0.343648093961947,0.533993378960372,1.2254783801791,FALSE
"201406","rt","block_4","rt_q50_pass",0.771,0.68904372084955,0.262201789203106,0.265072765072765,0.382506285526168,0.624536593541808,1.36512838228528,FALSE
"201406","rt","block_4","rt_q70_pass",0.9886,0.815126609969955,0.301265252380708,0.214137214137214,0.421457279263622,0.757669684865925,1.56021472394439,FALSE
"201406","rt","block_4","rt_q90_pass",1.2062,1.01231603862199,0.391938994850033,0.274428274428274,0.435784176846534,0.950851562104273,1.90924918218201,FALSE
"201406","choice","block_5","play_ratio",0.9,0.7435,0.132061312238635,0.178,0.45,0.75,0.95,FALSE
"201406","choice","block_5","pass_ratio",0.1,0.2565,0.132061312238635,0.916,0.05,0.25,0.55,FALSE
"201406","choice","block_5","play_ratio_deck1",0.8,0.492333333333333,0.311955631967619,0.26,0,0.5,1,FALSE
"201406","choice","block_5","play_ratio_deck2",1,0.748,0.367601864972325,0.607,0,1,1,FALSE
"201406","choice","block_5","play_ratio_deck3",1,0.8662,0.170899873513022,0.529,0.4,1,1,FALSE
"201406","choice","block_5","play_ratio_deck4",0.8,0.9186,0.143089183778909,0.919,0.6,1,1,FALSE
