"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","update","epP","epN","K","w","decay"
"10",15,1,NA,FALSE,73,2,0.25,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",16,1,NA,FALSE,73,2,0.25,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",17,1,NA,FALSE,73,4,0.105399625538848,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",18,1,NA,FALSE,73,2,0.25,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",19,1,NA,FALSE,73,1,0.25,0.401136755908374,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",20,1,NA,FALSE,73,4,0.112313522852492,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",21,2,NA,FALSE,73,2,0.25,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",22,2,NA,FALSE,73,4,0.101281412527896,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",23,2,NA,FALSE,73,3,0.144242563133594,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",24,2,NA,FALSE,73,4,0.122312750376295,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",25,2,NA,FALSE,73,1,0.25,0.419628391903825,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",26,2,NA,FALSE,73,4,0.106703678029589,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",27,2,NA,FALSE,73,2,0.25,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",28,2,NA,FALSE,73,4,0.111276538122911,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",29,2,NA,FALSE,73,1,0.25,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",30,2,NA,FALSE,73,2,0.25,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",31,2,NA,FALSE,73,3,0.111465949274134,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",32,2,NA,FALSE,73,3,0.125309331598692,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",33,2,NA,FALSE,73,1,0.25,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",34,2,NA,FALSE,73,1,0.25,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",35,2,NA,FALSE,73,1,0.25,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",36,2,NA,FALSE,73,1,0.25,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",37,2,NA,FALSE,73,3,0.147984755667858,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",38,2,NA,FALSE,73,3,0.140546746517066,0.166713725985028,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",39,2,NA,FALSE,73,3,0.106238183646929,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",40,2,NA,FALSE,73,3,0.137436944234651,0.119497079751454,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",41,3,NA,FALSE,73,4,0.13770766465459,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",42,3,NA,FALSE,73,3,0.110422597941943,0.171971137006767,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",43,3,NA,FALSE,73,3,0.137821892136708,0.0865505377529189,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",44,3,NA,FALSE,73,3,0.107793599157594,0.197698030155152,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",45,3,NA,FALSE,73,2,0.25,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",46,3,NA,FALSE,73,1,0.25,0.49328684710199,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",47,3,NA,FALSE,73,2,0.25,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",48,3,NA,FALSE,73,2,0.25,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",49,3,NA,FALSE,73,4,0.121160432044417,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
"10",50,3,NA,FALSE,73,2,0.25,0,0.795125,0.0478729,0.1614545,0.01835485,-0.522366,0.375772,0.4255625,0.582513,0.303342
