"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","RT","boundary1","boundary","tau1","tau","urgency","drift_con","wgt_rew","wgt_pun","update"
"0002",43,3,NA,FALSE,55,2,0.25,0,0.37850087976547,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",44,3,NA,FALSE,55,1,0.25,0,0.424905048475322,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",45,3,NA,FALSE,55,1,0.25,0,0.497714421841408,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",46,3,NA,FALSE,55,1,0.25,0,0.289416947441866,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",47,3,NA,FALSE,55,1,0.25,0,0.413204682114447,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",48,3,NA,FALSE,55,1,0.25,0,0.301539734674751,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",49,3,NA,FALSE,55,1,0.25,0,0.256786984528277,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",50,3,NA,FALSE,55,1,0.25,0,0.308423140211669,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",51,3,NA,FALSE,55,1,0.25,0.356667308532633,0.33894770958775,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",52,3,NA,FALSE,55,1,0.25,0.450461703387555,0.849618727342335,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",53,3,NA,FALSE,55,1,0.25,0.635362846730277,0.395779143190835,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",54,3,NA,FALSE,55,1,0.25,0.458601484796964,0.301974052292369,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",55,3,NA,FALSE,55,1,0.25,0.382024636561982,0.242420130747531,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",56,3,NA,FALSE,55,1,0.25,0,0.300622032963895,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",57,3,NA,FALSE,55,1,0.25,0.648950073483866,0.401589565701416,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",58,3,NA,FALSE,55,1,0.25,0,0.884884188129649,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
"0002",59,3,NA,FALSE,55,2,0.25,0,0.159046327770382,1.691695,1.10635,0.05943925,0.05235265,0.0928433,2.902235,0.6764455,0.195622,0.08547005
