"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","decay"
"10",84,5,NA,FALSE,6,1,0.25,0,0.298276,0.04033075,0.1006205,0.243596
"10",85,5,NA,FALSE,6,4,0.102619423810393,0,0.298276,0.04033075,0.1006205,0.243596
"10",86,5,NA,FALSE,6,2,0.25,3.06936300848611,0.298276,0.04033075,0.1006205,0.243596
"10",87,5,NA,FALSE,6,3,0.111473627935629,0,0.298276,0.04033075,0.1006205,0.243596
"10",88,5,NA,FALSE,6,2,0.25,0,0.298276,0.04033075,0.1006205,0.243596
"10",89,5,NA,FALSE,6,3,0.116205506678671,0,0.298276,0.04033075,0.1006205,0.243596
"10",90,5,NA,FALSE,6,3,0.112725725164637,0.0870929649332538,0.298276,0.04033075,0.1006205,0.243596
"10",91,5,NA,FALSE,6,4,0.12656208552653,0,0.298276,0.04033075,0.1006205,0.243596
"10",92,5,NA,FALSE,6,2,0.25,0,0.298276,0.04033075,0.1006205,0.243596
"10",93,5,NA,FALSE,6,4,0.140847226267215,0,0.298276,0.04033075,0.1006205,0.243596
"10",94,5,NA,FALSE,6,3,0.141321971011348,0,0.298276,0.04033075,0.1006205,0.243596
"10",95,5,NA,FALSE,6,3,0.143940757098608,0.195549621211831,0.298276,0.04033075,0.1006205,0.243596
"10",96,5,NA,FALSE,6,1,0.25,0,0.298276,0.04033075,0.1006205,0.243596
"10",97,5,NA,FALSE,6,1,0.25,0.491739011614118,0.298276,0.04033075,0.1006205,0.243596
"10",98,5,NA,FALSE,6,3,0.112123476143461,0.150368875171989,0.298276,0.04033075,0.1006205,0.243596
"10",99,5,NA,FALSE,6,2,0.25,0,0.298276,0.04033075,0.1006205,0.243596
"10",100,5,NA,FALSE,6,2,0.25,0,0.298276,0.04033075,0.1006205,0.243596
"100",1,1,NA,FALSE,175,1,0.25,0.493527955492027,1.28259,0.0273462,0.5813335,0.095884
"100",2,1,NA,FALSE,175,1,0.25,0.482927197695244,1.28259,0.0273462,0.5813335,0.095884
"100",3,1,NA,FALSE,175,1,0.25,0.653108675638214,1.28259,0.0273462,0.5813335,0.095884
"100",4,1,NA,FALSE,175,1,0.25,0.447285741148517,1.28259,0.0273462,0.5813335,0.095884
"100",5,1,NA,FALSE,175,1,0.25,0,1.28259,0.0273462,0.5813335,0.095884
"100",6,1,NA,FALSE,175,1,0.25,0.758439020067453,1.28259,0.0273462,0.5813335,0.095884
"100",7,1,NA,FALSE,175,1,0.25,0.795070421276614,1.28259,0.0273462,0.5813335,0.095884
"100",8,1,NA,FALSE,175,1,0.25,0.370993619260844,1.28259,0.0273462,0.5813335,0.095884
"100",9,1,NA,FALSE,175,1,0.25,0.639083908963949,1.28259,0.0273462,0.5813335,0.095884
"100",10,1,NA,FALSE,175,1,0.25,0.696257306844927,1.28259,0.0273462,0.5813335,0.095884
"100",11,1,NA,FALSE,175,1,0.25,0.837200085655786,1.28259,0.0273462,0.5813335,0.095884
"100",12,1,NA,FALSE,175,1,0.25,0,1.28259,0.0273462,0.5813335,0.095884
"100",13,1,NA,FALSE,175,1,0.25,0.871960856800433,1.28259,0.0273462,0.5813335,0.095884
"100",14,1,NA,FALSE,175,1,0.25,0,1.28259,0.0273462,0.5813335,0.095884
"100",15,1,NA,FALSE,175,1,0.25,0.677817593805958,1.28259,0.0273462,0.5813335,0.095884
"100",16,1,NA,FALSE,175,1,0.25,0,1.28259,0.0273462,0.5813335,0.095884
"100",17,1,NA,FALSE,175,1,0.25,0.842481225228403,1.28259,0.0273462,0.5813335,0.095884
"100",18,1,NA,FALSE,175,1,0.25,0,1.28259,0.0273462,0.5813335,0.095884
"100",19,1,NA,FALSE,175,1,0.25,0.46328432635637,1.28259,0.0273462,0.5813335,0.095884
"100",20,1,NA,FALSE,175,1,0.25,0.866442576807458,1.28259,0.0273462,0.5813335,0.095884
"100",21,2,NA,FALSE,175,1,0.25,0,1.28259,0.0273462,0.5813335,0.095884
"100",22,2,NA,FALSE,175,1,0.25,0,1.28259,0.0273462,0.5813335,0.095884
"100",23,2,NA,FALSE,175,1,0.25,0.847160595166497,1.28259,0.0273462,0.5813335,0.095884
"100",24,2,NA,FALSE,175,1,0.25,0,1.28259,0.0273462,0.5813335,0.095884
"100",25,2,NA,FALSE,175,1,0.25,0,1.28259,0.0273462,0.5813335,0.095884
"100",26,2,NA,FALSE,175,1,0.25,0.670963088818826,1.28259,0.0273462,0.5813335,0.095884
"100",27,2,NA,FALSE,175,1,0.25,0.556340964674018,1.28259,0.0273462,0.5813335,0.095884
"100",28,2,NA,FALSE,175,1,0.25,0.554014257306699,1.28259,0.0273462,0.5813335,0.095884
"100",29,2,NA,FALSE,175,1,0.25,0,1.28259,0.0273462,0.5813335,0.095884
"100",30,2,NA,FALSE,175,1,0.25,0.724891165923327,1.28259,0.0273462,0.5813335,0.095884
"100",31,2,NA,FALSE,175,1,0.25,0,1.28259,0.0273462,0.5813335,0.095884
"100",32,2,NA,FALSE,175,1,0.25,0,1.28259,0.0273462,0.5813335,0.095884
"100",33,2,NA,FALSE,175,1,0.25,0.628190972167067,1.28259,0.0273462,0.5813335,0.095884
"100",34,2,NA,FALSE,175,1,0.25,0,1.28259,0.0273462,0.5813335,0.095884
