"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","update"
"0004",95,5,NA,FALSE,34,4,0.128749905037694,0,0.507667,0.772045,0.906441,0.427844
"0004",96,5,NA,FALSE,34,1,0.25,0.859575231047347,0.507667,0.772045,0.906441,0.427844
"0004",97,5,NA,FALSE,34,1,0.25,0.40390090548899,0.507667,0.772045,0.906441,0.427844
"0004",98,5,NA,FALSE,34,4,0.101636691321619,0,0.507667,0.772045,0.906441,0.427844
"0004",99,5,NA,FALSE,34,3,0.14157159649767,0,0.507667,0.772045,0.906441,0.427844
"0004",100,5,NA,FALSE,34,2,0.25,0,0.507667,0.772045,0.906441,0.427844
"0006",1,1,NA,FALSE,48,3,0.120444205857348,0,0.7936925,0.153258,4.034665,0.390419
"0006",2,1,NA,FALSE,48,4,0.138504721294157,0,0.7936925,0.153258,4.034665,0.390419
"0006",3,1,NA,FALSE,48,3,0.121320134587586,0,0.7936925,0.153258,4.034665,0.390419
"0006",4,1,NA,FALSE,48,2,0.25,0,0.7936925,0.153258,4.034665,0.390419
"0006",5,1,NA,FALSE,48,2,0.25,0,0.7936925,0.153258,4.034665,0.390419
"0006",6,1,NA,FALSE,48,4,0.106425354082603,0,0.7936925,0.153258,4.034665,0.390419
"0006",7,1,NA,FALSE,48,4,0.140922026371118,0,0.7936925,0.153258,4.034665,0.390419
"0006",8,1,NA,FALSE,48,4,0.122228298103437,0,0.7936925,0.153258,4.034665,0.390419
"0006",9,1,NA,FALSE,48,2,0.25,0,0.7936925,0.153258,4.034665,0.390419
"0006",10,1,NA,FALSE,48,2,0.25,0,0.7936925,0.153258,4.034665,0.390419
"0006",11,1,NA,FALSE,48,1,0.25,0,0.7936925,0.153258,4.034665,0.390419
"0006",12,1,NA,FALSE,48,2,0.25,0,0.7936925,0.153258,4.034665,0.390419
"0006",13,1,NA,FALSE,48,2,0.25,0,0.7936925,0.153258,4.034665,0.390419
"0006",14,1,NA,FALSE,48,2,0.25,0,0.7936925,0.153258,4.034665,0.390419
"0006",15,1,NA,FALSE,48,2,0.25,0,0.7936925,0.153258,4.034665,0.390419
"0006",16,1,NA,FALSE,48,4,0.129080790106673,0,0.7936925,0.153258,4.034665,0.390419
"0006",17,1,NA,FALSE,48,2,0.25,3.12169679714134,0.7936925,0.153258,4.034665,0.390419
"0006",18,1,NA,FALSE,48,3,0.135035986395087,0.151605901902076,0.7936925,0.153258,4.034665,0.390419
"0006",19,1,NA,FALSE,48,4,0.109804457030259,0,0.7936925,0.153258,4.034665,0.390419
"0006",20,1,NA,FALSE,48,4,0.136740307370201,0,0.7936925,0.153258,4.034665,0.390419
"0006",21,2,NA,FALSE,48,4,0.148907195241191,0,0.7936925,0.153258,4.034665,0.390419
"0006",22,2,NA,FALSE,48,4,0.117441726883408,0,0.7936925,0.153258,4.034665,0.390419
"0006",23,2,NA,FALSE,48,1,0.25,0.75100619380828,0.7936925,0.153258,4.034665,0.390419
"0006",24,2,NA,FALSE,48,3,0.144339463091455,0,0.7936925,0.153258,4.034665,0.390419
"0006",25,2,NA,FALSE,48,4,0.107020060310606,0,0.7936925,0.153258,4.034665,0.390419
"0006",26,2,NA,FALSE,48,4,0.113691597222351,0,0.7936925,0.153258,4.034665,0.390419
"0006",27,2,NA,FALSE,48,4,0.123745155625511,0,0.7936925,0.153258,4.034665,0.390419
"0006",28,2,NA,FALSE,48,4,0.112158201890998,0,0.7936925,0.153258,4.034665,0.390419
"0006",29,2,NA,FALSE,48,3,0.105152659234591,0.130612977710553,0.7936925,0.153258,4.034665,0.390419
"0006",30,2,NA,FALSE,48,4,0.145019506232347,0,0.7936925,0.153258,4.034665,0.390419
"0006",31,2,NA,FALSE,48,4,0.14480641632108,0,0.7936925,0.153258,4.034665,0.390419
"0006",32,2,NA,FALSE,48,1,0.25,0.830522461887449,0.7936925,0.153258,4.034665,0.390419
"0006",33,2,NA,FALSE,48,4,0.134191477694549,0,0.7936925,0.153258,4.034665,0.390419
"0006",34,2,NA,FALSE,48,4,0.122598730330355,0,0.7936925,0.153258,4.034665,0.390419
"0006",35,2,NA,FALSE,48,4,0.133094163029455,0,0.7936925,0.153258,4.034665,0.390419
"0006",36,2,NA,FALSE,48,4,0.120490962581243,0,0.7936925,0.153258,4.034665,0.390419
"0006",37,2,NA,FALSE,48,4,0.126878419646528,0,0.7936925,0.153258,4.034665,0.390419
"0006",38,2,NA,FALSE,48,4,0.113475122349337,0,0.7936925,0.153258,4.034665,0.390419
