"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","update","epP","epN","K","w"
"1",83,5,NA,FALSE,3,2,0.25,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",84,5,NA,FALSE,3,2,0.25,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",85,5,NA,FALSE,3,2,0.25,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",86,5,NA,FALSE,3,2,0.25,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",87,5,NA,FALSE,3,2,0.25,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",88,5,NA,FALSE,3,2,0.25,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",89,5,NA,FALSE,3,2,0.25,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",90,5,NA,FALSE,3,2,0.25,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",91,5,NA,FALSE,3,2,0.25,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",92,5,NA,FALSE,3,2,0.25,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",93,5,NA,FALSE,3,2,0.25,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",94,5,NA,FALSE,3,2,0.25,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",95,5,NA,FALSE,3,2,0.25,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",96,5,NA,FALSE,3,2,0.25,3.15033779497026,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",97,5,NA,FALSE,3,4,0.147368778870441,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",98,5,NA,FALSE,3,4,0.130596976995002,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",99,5,NA,FALSE,3,4,0.107852718571667,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
"1",100,5,NA,FALSE,3,4,0.139810987340752,0,1.928015,0.8289665,1.592905,0.0222244,2.383525,0.1483935,0.312264,0.828251
