"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","con","gain","loss","decay","explore_alpha","explore_bonus"
"0003",58,3,NA,FALSE,96,4,0.108976388000883,0.646790374233387,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",59,3,NA,FALSE,96,1,0.25,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",60,3,NA,FALSE,96,1,0.25,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",61,4,NA,FALSE,96,1,0.25,0.828010289394297,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",62,4,NA,FALSE,96,1,0.25,0.418033441482112,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",63,4,NA,FALSE,96,1,0.25,0.474867887853179,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",64,4,NA,FALSE,96,2,0.25,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",65,4,NA,FALSE,96,2,0.25,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",66,4,NA,FALSE,96,3,0.130046494607814,0.142390494805295,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",67,4,NA,FALSE,96,2,0.25,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",68,4,NA,FALSE,96,2,0.25,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",69,4,NA,FALSE,96,2,0.25,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",70,4,NA,FALSE,96,3,0.122220896196086,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",71,4,NA,FALSE,96,1,0.25,0.399275148857851,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",72,4,NA,FALSE,96,1,0.25,0,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",73,4,NA,FALSE,96,1,0.25,0.871713293448556,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
"0003",74,4,NA,FALSE,96,3,0.146734013827518,0.149928106856532,0.3995905,0.4936045,0.7991805,0.5588085,0.605432,-3.49067
