"idx","trial","block","forced_choice","is_training","param_idx","choice","wins","losses","RT","boundary1","boundary","tau1","tau","urgency","drift_con","gain","loss","update"
"0003",49,3,NA,FALSE,45,2,0.25,0,0.732917797356148,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",50,3,NA,FALSE,45,1,0.25,0,1.83093537817757,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",51,3,NA,FALSE,45,1,0.25,0.372065681661479,0.840009872310928,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",52,3,NA,FALSE,45,1,0.25,0.550959379097912,1.13154695416106,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",53,3,NA,FALSE,45,1,0.25,0.649740280699916,0.935821409934771,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",54,3,NA,FALSE,45,2,0.25,0,0.798942977857926,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",55,3,NA,FALSE,45,1,0.25,0,0.901066529550102,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",56,3,NA,FALSE,45,1,0.25,0,2.16489936649217,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",57,3,NA,FALSE,45,1,0.25,0.611166591371875,1.26781214203938,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",58,3,NA,FALSE,45,1,0.25,0.447715576272458,0.701406059865695,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
"0003",59,3,NA,FALSE,45,4,0.121835625870153,0,0.7527934241931,2.13486,1.864215,0.05905105,0.05695305,0.1643455,0.8256845,0.534926,1.03426,0.7988435
