"parameter","subject_id","true_value","recovered_value","parameter_type","error","relative_error","model"
"explore_alpha",24,0.267573,0.503536,"group",0.235963,0.881864014680106,"vse"
"explore_bonus",24,-1.054955,-1.456375,"group",-0.40142,-0.380509121242138,"vse"
"con",25,2.381595,2.03887,"group",-0.342725,-0.143905659862403,"vse"
"gain",25,0.62407,0.782716,"group",0.158646,0.254211867258481,"vse"
"loss",25,4.76319,4.07774,"group",-0.685449999999999,-0.143905659862403,"vse"
"decay",25,0.602527,0.2355575,"group",-0.3669695,-0.609050714739754,"vse"
"explore_alpha",25,0.116432,0.749926,"group",0.633494,5.44089253813385,"vse"
"explore_bonus",25,-0.309808,-0.307865,"group",0.00194299999999997,0.00627162629757777,"vse"
"con",26,0.479153,0.8498075,"group",0.3706545,0.773561889417368,"vse"
"gain",26,0.4972055,0.444365,"group",-0.0528405,-0.106274970811867,"vse"
"loss",26,0.958306,1.699615,"group",0.741309,0.773561889417368,"vse"
"decay",26,0.6401205,0.5178725,"group",-0.122248,-0.19097654269782,"vse"
"explore_alpha",26,0.599721,0.5815,"group",-0.0182209999999999,-0.0303824611777809,"vse"
"explore_bonus",26,-2.29616,-1.08821,"group",1.20795,0.526073966970943,"vse"
"con",27,0.364111,0.4358015,"group",0.0716905,0.196891881871188,"vse"
"gain",27,0.472042,0.429618,"group",-0.042424,-0.0898733587265539,"vse"
"loss",27,0.728222,0.8716035,"group",0.1433815,0.196892568474998,"vse"
"decay",27,0.53825,0.584657,"group",0.046407,0.0862183000464468,"vse"
"explore_alpha",27,0.7015265,0.4360195,"group",-0.265507,-0.378470378524546,"vse"
"explore_bonus",27,-3.17173,-3.27615,"group",-0.10442,-0.0329220961431144,"vse"
"con",28,0.4588565,0.750554,"group",0.2916975,0.635705280409017,"vse"
"gain",28,0.465504,0.512559,"group",0.047055,0.101083986388946,"vse"
"loss",28,0.9177125,1.50111,"group",0.5833975,0.635708350926897,"vse"
"decay",28,0.61544,0.49389,"group",-0.12155,-0.197500974912258,"vse"
"explore_alpha",28,0.3971275,0.482353,"group",0.0852255,0.214604881303863,"vse"
"explore_bonus",28,2.51435,0.8508995,"group",-1.6634505,-0.661582715214668,"vse"
"con",29,0.427459,0.329083,"group",-0.098376,-0.230141370283466,"vse"
"gain",29,0.5353585,0.3857365,"group",-0.149622,-0.279480011991964,"vse"
"loss",29,0.854918,0.6581655,"group",-0.1967525,-0.230141955134879,"vse"
"decay",29,0.5870205,0.4570975,"group",-0.129923,-0.221326171743576,"vse"
"explore_alpha",29,0.5628965,0.5328,"group",-0.0300965,-0.0534672004533693,"vse"
"explore_bonus",29,-0.965227,-1.814625,"group",-0.849398,-0.879998176594728,"vse"
"con",30,0.2980555,0.5074975,"group",0.209442,0.702694632375514,"vse"
"gain",30,0.4085445,0.227697,"group",-0.1808475,-0.442662916769165,"vse"
"loss",30,0.596111,1.014995,"group",0.418884,0.702694632375514,"vse"
"decay",30,0.976071,0.969355,"group",-0.00671600000000006,-0.00688064700211363,"vse"
"explore_alpha",30,0.7737435,0.7572965,"group",-0.0164469999999999,-0.0212563982766897,"vse"
"explore_bonus",30,5.483,1.5625,"group",-3.9205,-0.715028269195696,"vse"
"con",31,0.9840005,1.016025,"group",0.0320244999999999,0.032545207040037,"vse"
"gain",31,0.6365045,0.650413,"group",0.0139085,0.0218513773272616,"vse"
"loss",31,1.968,2.03205,"group",0.0640499999999999,0.032545731707317,"vse"
"decay",31,0.257782,0.290671,"group",0.0328890000000001,0.127584548184125,"vse"
"explore_alpha",31,0.1755245,0.2580475,"group",0.082523,0.47015089061641,"vse"
"explore_bonus",31,-1.164115,-1.10865,"group",0.0554650000000001,0.0476456363847215,"vse"
"con",32,1.27093,3.53145,"group",2.26052,1.77863454320852,"vse"
"gain",32,0.4883795,0.78206,"group",0.2936805,0.601336665441527,"vse"
"loss",32,2.541865,7.0629,"group",4.521035,1.77862907746871,"vse"
"decay",32,0.6445715,0.615799,"group",-0.0287725000000001,-0.0446381821101307,"vse"
"explore_alpha",32,0.209005,0.620232,"group",0.411227,1.96754623095141,"vse"
"explore_bonus",32,-1.44236,-0.07752555,"group",1.36483445,0.946250901300646,"vse"
"con",33,0.3225825,0.3344695,"group",0.011887,0.0368494881154433,"vse"
"gain",33,0.3169575,0.3087885,"group",-0.00816899999999998,-0.025773171481981,"vse"
"loss",33,0.645166,0.668939,"group",0.0237729999999999,0.0368478810104685,"vse"
"decay",33,0.972329,0.975085,"group",0.00275599999999998,0.00283443155557428,"vse"
"explore_alpha",33,0.66075,0.4531415,"group",-0.2076085,-0.31420128641695,"vse"
"explore_bonus",33,1.958655,-0.164215,"group",-2.12287,-1.08384069680469,"vse"
"con",34,0.9206035,0.9184055,"group",-0.00219800000000003,-0.0023875642445418,"vse"
"gain",34,0.644332,0.585064,"group",-0.059268,-0.0919836357654128,"vse"
"loss",34,1.841205,1.836815,"group",-0.00438999999999989,-0.00238430810257407,"vse"
"decay",34,0.5172775,0.3463925,"group",-0.170885,-0.330354596903983,"vse"
"explore_alpha",34,0.0601036,0.2025365,"group",0.1424329,2.36978982956096,"vse"
"explore_bonus",34,-1.74367,-1.42722,"group",0.31645,0.181485028703826,"vse"
"con",35,0.4562205,0.4364265,"group",-0.019794,-0.0433869148799759,"vse"
"gain",35,0.479716,0.393666,"group",-0.08605,-0.179376964704117,"vse"
"loss",35,0.9124405,0.8728525,"group",-0.039588,-0.043386938655178,"vse"
"decay",35,0.593397,0.514383,"group",-0.0790139999999999,-0.133155374900783,"vse"
"explore_alpha",35,0.4685835,0.584283,"group",0.1156995,0.246913303605441,"vse"
"explore_bonus",35,2.828965,2.592565,"group",-0.2364,-0.08356413034449,"vse"
"con",36,0.34702,0.334905,"group",-0.012115,-0.0349115324765143,"vse"
"gain",36,0.1786135,0.348243,"group",0.1696295,0.9497014503383,"vse"
"loss",36,0.6940405,0.6698105,"group",-0.02423,-0.0349115073255811,"vse"
"decay",36,0.968398,0.9766045,"group",0.00820650000000001,0.00847430498617305,"vse"
"explore_alpha",36,0.5407195,0.472753,"group",-0.0679665,-0.125696410061039,"vse"
"explore_bonus",36,1.618245,0.1264345,"group",-1.4918105,-0.921869370830746,"vse"
"con",37,0.3632825,0.3203285,"group",-0.042954,-0.118238560899575,"vse"
"gain",37,0.1958835,0.4715655,"group",0.275682,1.40737734418672,"vse"
"loss",37,0.726565,0.640657,"group",-0.085908,-0.118238560899575,"vse"
"decay",37,0.953254,0.62902,"group",-0.324234,-0.340133899254553,"vse"
"explore_alpha",37,0.356982,0.4284095,"group",0.0714275,0.200087119238505,"vse"
"explore_bonus",37,2.777845,0.344534,"group",-2.433311,-0.875970761507572,"vse"
"con",38,0.3780285,0.342249,"group",-0.0357795,-0.0946476257742471,"vse"
"gain",38,0.4208405,0.3722605,"group",-0.04858,-0.11543565792741,"vse"
"loss",38,0.756057,0.6844975,"group",-0.0715595,-0.0946482871000467,"vse"
"decay",38,0.935527,0.9558005,"group",0.0202735000000001,0.0216706733210266,"vse"
"explore_alpha",38,0.2730925,0.518026,"group",0.2449335,0.89688841692833,"vse"
"explore_bonus",38,-1.374075,-1.20459,"group",0.169485,0.12334479558976,"vse"
"con",39,0.5040185,0.592762,"group",0.0887435,0.176071910058857,"vse"
"gain",39,0.6692035,0.366296,"group",-0.3029075,-0.45263884603114,"vse"
"loss",39,1.00804,1.185525,"group",0.177485,0.176069402007857,"vse"
"decay",39,0.956905,0.663892,"group",-0.293013,-0.306209080316228,"vse"
"explore_alpha",39,0.09074075,0.0813793,"group",-0.00936144999999999,-0.103166989472756,"vse"
"explore_bonus",39,-2.775365,-5.39593,"group",-2.620565,-0.944223552577769,"vse"
"con",40,0.3504885,0.6050355,"group",0.254547,0.726263486533795,"vse"
"gain",40,0.330375,0.48567,"group",0.155295,0.47005675368899,"vse"
"loss",40,0.7009775,1.21007,"group",0.5090925,0.726260828628594,"vse"
"decay",40,0.4472135,0.4226855,"group",-0.024528,-0.0548462870642323,"vse"
"explore_alpha",40,0.325203,0.6445415,"group",0.3193385,0.981966648524152,"vse"
"explore_bonus",40,2.51024,1.324045,"group",-1.186195,-0.472542466059022,"vse"
"con",41,0.4359725,0.632068,"group",0.1960955,0.449788690800452,"vse"
"gain",41,0.6225435,0.528058,"group",-0.0944855,-0.151773329895823,"vse"
"loss",41,0.871945,1.264135,"group",0.39219,0.449787543939125,"vse"
"decay",41,0.9103545,0.6650755,"group",-0.245279,-0.269432402432239,"vse"
"explore_alpha",41,0.7908665,0.800301,"group",0.00943450000000012,0.0119293205616879,"vse"
"explore_bonus",41,1.77433,1.88153,"group",0.1072,0.0604171715520789,"vse"
"con",42,0.575776,1.3297,"group",0.753924,1.30940504640694,"vse"
"gain",42,0.5126745,0.487676,"group",-0.0249984999999999,-0.0487609584638985,"vse"
"loss",42,1.15155,2.6594,"group",1.50785,1.30940905735747,"vse"
"decay",42,0.6619435,0.5586515,"group",-0.103292,-0.15604352939488,"vse"
"explore_alpha",42,0.3302685,0.5089415,"group",0.178673,0.540993161624557,"vse"
"explore_bonus",42,-3.39443,-1.12637,"group",2.26806,0.668171092053747,"vse"
"con",43,0.346518,0.4224995,"group",0.0759815,0.219271437558799,"vse"
"gain",43,0.344063,0.4440195,"group",0.0999565,0.290518015595981,"vse"
"loss",43,0.693036,0.844998,"group",0.151962,0.219269994632314,"vse"
"decay",43,0.6162885,0.654381,"group",0.0380925,0.0618095258957452,"vse"
"explore_alpha",43,0.6258365,0.4489585,"group",-0.176878,-0.282626532648703,"vse"
"explore_bonus",43,-1.159565,-0.8531475,"group",0.3064175,0.264252111783298,"vse"
"con",44,2.024555,2.71899,"group",0.694434999999999,0.343006240877625,"vse"
"gain",44,0.6726665,0.775001,"group",0.1023345,0.152132594681019,"vse"
"loss",44,4.04911,5.43797,"group",1.38886,0.343003771199103,"vse"
"decay",44,0.5198445,0.5059875,"group",-0.013857,-0.0266560481066935,"vse"
"explore_alpha",44,0.41703,0.5452575,"group",0.1282275,0.30747787928926,"vse"
"explore_bonus",44,-0.250975,-0.181695,"group",0.06928,0.27604343062058,"vse"
"con",45,0.5308775,0.95703,"group",0.4261525,0.802732268743731,"vse"
"gain",45,0.427905,0.5084815,"group",0.0805765000000001,0.188304647059511,"vse"
"loss",45,1.061755,1.91406,"group",0.852305,0.802732268743731,"vse"
"decay",45,0.6094165,0.343392,"group",-0.2660245,-0.43652329728519,"vse"
"explore_alpha",45,0.6658,0.5877575,"group",-0.0780425,-0.117216130970261,"vse"
"explore_bonus",45,3.406595,1.956515,"group",-1.45008,-0.425668446058308,"vse"
"con",46,1.26736,1.15611,"group",-0.11125,-0.0877808988764045,"vse"
"gain",46,0.599503,0.6607665,"group",0.0612635000000001,0.102190481115191,"vse"
"loss",46,2.534725,2.31222,"group",-0.222505,-0.0877826983203306,"vse"
"decay",46,0.4157805,0.387132,"group",-0.0286485,-0.0689029427787017,"vse"
"explore_alpha",46,0.5531485,0.466601,"group",-0.0865475,-0.156463409012227,"vse"
"explore_bonus",46,0.30442,-0.00556043,"group",-0.30998043,-1.01826565271664,"vse"
"con",47,1.033125,1.01952,"group",-0.0136050000000001,-0.0131687840290382,"vse"
"gain",47,0.647223,0.606565,"group",-0.040658,-0.0628191519769847,"vse"
"loss",47,2.06625,2.03904,"group",-0.0272100000000002,-0.0131687840290382,"vse"
"decay",47,0.6711325,0.372068,"group",-0.2990645,-0.445611708567235,"vse"
"explore_alpha",47,0.4822555,0.457083,"group",-0.0251725,-0.0521974347622785,"vse"
"explore_bonus",47,-0.2723415,-0.726183,"group",-0.4538415,-1.66644268317535,"vse"
"con",48,0.4855015,0.687563,"group",0.2020615,0.416191299100003,"vse"
"gain",48,0.442326,0.475195,"group",0.032869,0.0743094459742363,"vse"
"loss",48,0.9710035,1.375125,"group",0.4041215,0.416189539996509,"vse"
"decay",48,0.6183905,0.3480075,"group",-0.270383,-0.437236665181629,"vse"
"explore_alpha",48,0.479148,0.5207605,"group",0.0416124999999999,0.0868468615125179,"vse"
"explore_bonus",48,1.555055,1.04185,"group",-0.513205,-0.330023696911042,"vse"
"con",49,0.3594885,0.496786,"group",0.1372975,0.381924595640751,"vse"
"gain",49,0.4147255,0.366577,"group",-0.0481485,-0.116097273980018,"vse"
"loss",49,0.7189775,0.993572,"group",0.2745945,0.38192363460609,"vse"
"decay",49,0.9163845,0.559227,"group",-0.3571575,-0.389746334644464,"vse"
"explore_alpha",49,0.504601,0.4613595,"group",-0.0432415,-0.08569443976528,"vse"
"explore_bonus",49,0.528164,0.203332,"group",-0.324832,-0.615021091933566,"vse"
"con",50,1.428855,1.15536,"group",-0.273495,-0.191408505411676,"vse"
"gain",50,0.379176,0.765427,"group",0.386251,1.0186588813638,"vse"
"loss",50,2.857705,2.31073,"group",-0.546975,-0.191403591343403,"vse"
"decay",50,0.517864,0.174816,"group",-0.343048,-0.662428745771091,"vse"
"explore_alpha",50,0.04631445,0.4310165,"group",0.38470205,8.3063072108165,"vse"
"explore_bonus",50,-1.16839,-1.32331,"group",-0.15492,-0.132592713049581,"vse"
"con",51,0.3714735,0.7935935,"group",0.42212,1.13633946970645,"vse"
"gain",51,0.3818245,0.4154445,"group",0.03362,0.0880509239192351,"vse"
"loss",51,0.742947,1.58719,"group",0.844243,1.13634350767955,"vse"
"decay",51,0.501985,0.515461,"group",0.0134759999999999,0.0268454236680378,"vse"
"explore_alpha",51,0.179168,0.2544295,"group",0.0752615,0.420061060010716,"vse"
"explore_bonus",51,-2.778955,-1.409595,"group",1.36936,0.492760767986527,"vse"
"con",52,0.77052,1.06691,"group",0.29639,0.384662305975185,"vse"
"gain",52,0.575443,0.622806,"group",0.047363,0.0823070225895528,"vse"
"loss",52,1.54104,2.133825,"group",0.592785,0.384665550537299,"vse"
"decay",52,0.4682285,0.351424,"group",-0.1168045,-0.249460466417572,"vse"
"explore_alpha",52,0.178626,0.310052,"group",0.131426,0.735760751514337,"vse"
"explore_bonus",52,-1.87264,-1.175195,"group",0.697445,0.372439443779904,"vse"
"con",53,0.4907595,0.4248115,"group",-0.065948,-0.134379466928302,"vse"
"gain",53,0.4808355,0.3786925,"group",-0.102143,-0.212428158902577,"vse"
"loss",53,0.981518,0.849623,"group",-0.131895,-0.13437858500812,"vse"
"decay",53,0.523927,0.484605,"group",-0.039322,-0.0750524405117507,"vse"
"explore_alpha",53,0.532459,0.399294,"group",-0.133165,-0.250094373463497,"vse"
"explore_bonus",53,-3.349975,-4.62028,"group",-1.270305,-0.379198352226509,"vse"
"con",54,0.599465,1.38886,"group",0.789395,1.31683250898718,"vse"
"gain",54,0.694919,0.55292,"group",-0.141999,-0.204338922953611,"vse"
"loss",54,1.19893,2.777725,"group",1.578795,1.31683667937244,"vse"
"decay",54,0.8513125,0.546442,"group",-0.3048705,-0.358118199838485,"vse"
"explore_alpha",54,0.560507,0.364083,"group",-0.196424,-0.350439869618042,"vse"
"explore_bonus",54,-0.7718755,-0.4454185,"group",0.326457,0.422939968945769,"vse"
"con",55,0.4374685,1.03864,"group",0.6011715,1.37420522849074,"vse"
"gain",55,0.329244,0.509377,"group",0.180133,0.547110957223214,"vse"
"loss",55,0.8749365,2.077285,"group",1.2023485,1.37421229997834,"vse"
"decay",55,0.755186,0.428935,"group",-0.326251,-0.432014099837656,"vse"
"explore_alpha",55,0.747928,0.682694,"group",-0.065234,-0.0872196254184895,"vse"
"explore_bonus",55,3.542855,1.13915,"group",-2.403705,-0.678465531329958,"vse"
"con",56,0.3922295,0.990122,"group",0.5978925,1.52434352846994,"vse"
"gain",56,0.4676645,0.55515,"group",0.0874855,0.18706893510198,"vse"
"loss",56,0.7844585,1.98024,"group",1.1957815,1.52434003838317,"vse"
"decay",56,0.877348,0.3087975,"group",-0.5685505,-0.648033049599475,"vse"
"explore_alpha",56,0.6128255,0.6592535,"group",0.0464279999999999,0.0757605550030146,"vse"
"explore_bonus",56,2.016155,0.5050665,"group",-1.5110885,-0.749490242565676,"vse"
"con",57,0.492333,0.5205225,"group",0.0281895,0.0572569785084485,"vse"
"gain",57,0.502279,0.449907,"group",-0.052372,-0.104268743069091,"vse"
"loss",57,0.984666,1.041045,"group",0.056379,0.0572569785084485,"vse"
"decay",57,0.5768025,0.566193,"group",-0.0106095,-0.0183936442716529,"vse"
"explore_alpha",57,0.710282,0.6961085,"group",-0.0141735,-0.0199547503667557,"vse"
"explore_bonus",57,-3.229955,-2.850775,"group",0.37918,0.117394824386098,"vse"
"con",58,0.3423795,0.415994,"group",0.0736145,0.215008492038805,"vse"
"gain",58,0.580632,0.5303045,"group",-0.0503275000000001,-0.0866771035699033,"vse"
"loss",58,0.684759,0.8319875,"group",0.1472285,0.215007761854901,"vse"
"decay",58,0.934768,0.9354725,"group",0.000704499999999997,0.000753662940965027,"vse"
"explore_alpha",58,0.46159,0.1986325,"group",-0.2629575,-0.569677635997314,"vse"
"explore_bonus",58,0.0902197,-1.416165,"group",-1.5063847,-16.6968489143724,"vse"
"con",59,0.4719185,0.5356875,"group",0.063769,0.135127145894895,"vse"
"gain",59,0.6537165,0.4724575,"group",-0.181259,-0.277274628986724,"vse"
"loss",59,0.943837,1.071375,"group",0.127538,0.135127145894895,"vse"
"decay",59,0.882062,0.6047175,"group",-0.2773445,-0.314427443875827,"vse"
"explore_alpha",59,0.305263,0.450976,"group",0.145713,0.477335936553071,"vse"
"explore_bonus",59,-0.43808,-0.869647,"group",-0.431567,-0.985132852447042,"vse"
"con",60,0.392683,0.4491175,"group",0.0564345,0.143715159556181,"vse"
"gain",60,0.384297,0.450611,"group",0.066314,0.172559244542632,"vse"
"loss",60,0.7853665,0.898236,"group",0.1128695,0.14371570470602,"vse"
"decay",60,0.8627565,0.3911025,"group",-0.471654,-0.546682638728309,"vse"
"explore_alpha",60,0.6120825,0.368641,"group",-0.2434415,-0.397726613650938,"vse"
"explore_bonus",60,1.890645,1.937105,"group",0.0464599999999997,0.0245736243451307,"vse"
"con",61,0.4406325,0.5260445,"group",0.085412,0.19383953748305,"vse"
"gain",61,0.486479,0.518218,"group",0.0317390000000001,0.0652422817840032,"vse"
"loss",61,0.8812655,1.052085,"group",0.1708195,0.193834321211939,"vse"
"decay",61,0.667368,0.5032175,"group",-0.1641505,-0.245966992723655,"vse"
"explore_alpha",61,0.2149215,0.3449735,"group",0.130052,0.60511396021338,"vse"
"explore_bonus",61,-4.050685,-3.19318,"group",0.857505,0.211693824624724,"vse"
"con",62,0.376274,0.3682435,"group",-0.0080305,-0.0213421602342973,"vse"
"gain",62,0.3032815,0.413351,"group",0.1100695,0.362928500419577,"vse"
"loss",62,0.7525475,0.736487,"group",-0.0160604999999999,-0.0213415100043518,"vse"
"decay",62,0.9466925,0.499646,"group",-0.4470465,-0.472219332042876,"vse"
"explore_alpha",62,0.377482,0.505893,"group",0.128411,0.340177809802851,"vse"
"explore_bonus",62,2.89869,1.1845,"group",-1.71419,-0.591367134809172,"vse"
"con",63,0.298857,0.680433,"group",0.381576,1.27678454913219,"vse"
"gain",63,0.44581,0.4845035,"group",0.0386935,0.0867937013525941,"vse"
"loss",63,0.597715,1.36087,"group",0.763155,1.27678743213739,"vse"
"decay",63,0.935225,0.4239835,"group",-0.5112415,-0.546650805955786,"vse"
"explore_alpha",63,0.5740595,0.5354105,"group",-0.0386489999999999,-0.0673257737220618,"vse"
"explore_bonus",63,1.747585,0.7852285,"group",-0.9623565,-0.55067793555106,"vse"
"con",64,0.4689795,0.8792255,"group",0.410246,0.87476318261246,"vse"
"gain",64,0.368823,0.4737625,"group",0.1049395,0.284525368537211,"vse"
"loss",64,0.937959,1.75845,"group",0.820491,0.874762116467777,"vse"
"decay",64,0.4833195,0.380941,"group",-0.1023785,-0.211823648745809,"vse"
"explore_alpha",64,0.511292,0.4160925,"group",-0.0951995000000001,-0.186193994820964,"vse"
"explore_bonus",64,4.15535,2.093115,"group",-2.062235,-0.49628430818102,"vse"
"con",65,0.3600215,0.414153,"group",0.0541315,0.150356298165526,"vse"
"gain",65,0.523647,0.35923,"group",-0.164417,-0.313984420802564,"vse"
"loss",65,0.7200425,0.828306,"group",0.1082635,0.150357096976915,"vse"
"decay",65,0.9197705,0.492906,"group",-0.4268645,-0.464098924677406,"vse"
"explore_alpha",65,0.4427055,0.226189,"group",-0.2165165,-0.489075694790329,"vse"
"explore_bonus",65,-0.217912,-0.9533865,"group",-0.7354745,-3.37509866368075,"vse"
"con",66,0.41424,0.768694,"group",0.354454,0.8556730397837,"vse"
"gain",66,0.555802,0.398791,"group",-0.157011,-0.282494485446256,"vse"
"loss",66,0.8284795,1.537385,"group",0.7089055,0.855670538619242,"vse"
"decay",66,0.76,0.590543,"group",-0.169457,-0.222969736842105,"vse"
"explore_alpha",66,0.267892,0.4427945,"group",0.1749025,0.652884371313813,"vse"
"explore_bonus",66,-2.269115,-0.869983,"group",1.399132,0.616598101021764,"vse"
"con",67,0.3995325,0.4953015,"group",0.095769,0.23970265247508,"vse"
"gain",67,0.4911505,0.3942925,"group",-0.096858,-0.197206355282139,"vse"
"loss",67,0.799065,0.990603,"group",0.191538,0.23970265247508,"vse"
"decay",67,0.8528565,0.554106,"group",-0.2987505,-0.350293982633655,"vse"
"explore_alpha",67,0.792707,0.778082,"group",-0.0146250000000001,-0.0184494397047082,"vse"
"explore_bonus",67,2.31334,1.6891,"group",-0.62424,-0.269843602756188,"vse"
"con",68,0.423804,0.405294,"group",-0.01851,-0.0436758501571482,"vse"
"gain",68,0.4733635,0.3619195,"group",-0.111444,-0.23543006590073,"vse"
"loss",68,0.8476075,0.810588,"group",-0.0370195000000001,-0.0436752860256665,"vse"
"decay",68,0.650446,0.5755095,"group",-0.0749365000000001,-0.115207872751927,"vse"
"explore_alpha",68,0.7332835,0.709746,"group",-0.0235375,-0.0320987721665631,"vse"
"explore_bonus",68,1.324545,1.90448,"group",0.579935,0.43783714407589,"vse"
